Field ID RA DEC FWHM ISOarea KRON_RADIUS nDet_magPStotal PhotoFlagDet U_PStotal F378_PStotal F395_PStotal F410_PStotal F430_PStotal G_PStotal F515_PStotal R_PStotal F660_PStotal I_PStotal F861_PStotal Z_PStotal e_U_PStotal e_F378_PStotal e_F395_PStotal e_F410_PStotal e_F430_PStotal e_G_PStotal e_F515_PStotal e_R_PStotal e_F660_PStotal e_I_PStotal e_F861_PStotal e_Z_PStotal "r - i" "r - J0660" "e(r - i)" "e(r - J0660)"
STRIPE82-0082 iDR3.STRIPE82-0082.025632 56.559255777041734 0.6786175782802875 2.707203 437 2.8113441000000003 12.0 0 16.704117 16.343752 16.23712 15.693681 15.586229000000001 15.115015 14.950622000000001 14.8985405 14.514285999999998 14.652204000000001 14.277560000000001 14.534014 0.0076139416 0.00905408 0.012234655 0.008025057 0.007332898000000001 0.0023497615 0.004500689 0.002047448 0.00199388 0.0018674548 0.0026952736 0.0021928882 0.24633649999999818 0.38425450000000083 0.002771178583698106 0.0028579014621053682
STRIPE82-0085 iDR3.STRIPE82-0085.015705 60.06204423774292 -0.9933700440480976 5.8283467 616 2.929927 12.0 0 16.796612 18.161917000000003 17.999895000000002 15.775367999999999 15.583457999999998 16.017319 14.774479999999999 15.504037 14.142957000000001 17.557326999999997 13.719033 13.5777 0.007916386 0.01998292 0.023119817 0.0056497019999999995 0.0047311055999999995 0.0035622264 0.0028791076 0.0022756115 0.0016865914000000002 0.008016758 0.0021204061 0.0011162006 -2.053289999999997 1.3610799999999994 0.008333475657221078 0.002832489761585417
STRIPE82-0090 iDR3.STRIPE82-0090.151020 301.8797699532493 1.4339511822449418 5.4537983 231 3.404062 12.0 0 17.440409 17.019415 16.860767000000003 16.235007999999997 15.886312 16.193518 15.157175 15.873717000000001 15.380769 15.735753 15.213693 14.982619 0.0127807725 0.013272951000000002 0.016846117 0.010261808 0.007956127 0.0043048104 0.0051777329999999995 0.003489393 0.0031233495000000003 0.0034622792 0.0046276865 0.0029329022 0.1379640000000002 0.49294800000000016 0.004915611942291787 0.004683073307946316
STRIPE82-0094 iDR3.STRIPE82-0094.000583 304.79674419491107 0.02619350067178044 5.5017533 169 3.0819263 12.0 0 18.131844 17.308771 17.695772 16.185577 16.491301999999997 15.084785 15.648714000000002 15.152726999999999 14.273109 15.06875 14.645472 15.333986 0.036500487000000005 0.042280294 0.10077122599999999 0.028942844 0.044712845 0.0043165544 0.018581038 0.0043352214 0.008899341 0.0044914708 0.012729341000000002 0.0071662296999999995 0.08397699999999908 0.8796179999999989 0.0062423917318821485 0.009899111819819945
STRIPE82-0094 iDR3.STRIPE82-0094.032032 304.325081862474 0.41825333231024014 3.3560376000000005 185 3.409329 12.0 0 18.795977 18.257496 17.67064 17.084429999999998 16.839592 16.63949 15.950092000000001 15.793007000000001 15.249144 15.364809 14.810913000000001 14.9426 0.061877802 0.08965942 0.099930964 0.054909557000000005 0.057020905999999996 0.009663734 0.02226378 0.006051104 0.014731375500000001 0.0052500675 0.013982891 0.005642072 0.42819800000000185 0.5438630000000018 0.008011183955781584 0.015925742800284585
STRIPE82-0105 iDR3.STRIPE82-0105.044746 313.85888189591367 -0.6574100652183903 2.4429807999999995 192 3.007494 12.0 0 25.718649 16.610588 16.489946 16.027905 15.963867 18.145292 15.446587 15.984157000000002 15.167511 15.762846 15.02297 14.974155 12.279106 0.010566348 0.013698113999999999 0.0088930465 0.008330294 0.011846113 0.0058690202 0.0035040096999999996 0.0029530873999999998 0.0033579306 0.005680327 0.0027629603 0.2213110000000018 0.8166460000000022 0.004853223865855607 0.004582445762879561
STRIPE82-0106 iDR3.STRIPE82-0106.068118 313.5281800124014 1.2603916991633224 2.9547787 301 2.9519732000000003 12.0 0 16.634204999999998 15.922985999999998 15.690985000000001 15.455712 15.330020999999999 15.135299 15.015335999999998 14.788065 14.496928 14.658479999999999 14.326154 14.583544 0.009569556 0.00879556 0.010795285 0.007985286999999999 0.007153561 0.0028245545 0.0049804305 0.0020468142 0.0021119285 0.0019908805999999998 0.0029101132000000003 0.0023760796 0.1295850000000005 0.2911369999999991 0.0028553553076242546 0.002941035592853968
STRIPE82-0108 iDR3.STRIPE82-0108.000079 314.4111342477877 0.023842928853666016 2.5346518 187 3.137746 12.0 0 17.097118 16.49579 15.689375 15.519672 15.661747 15.277454999999998 15.298399 15.389215 15.60915 16.791233 15.572804000000001 15.938447 0.010020953 0.010210714000000001 0.009175908 0.0070049423 0.007025565 0.0027262701000000003 0.0052385875 0.0027597512 0.0035857807 0.0064508 0.005568939300000001 0.005649255600000001 -1.4020179999999982 -0.21993499999999955 0.007016341448782366 0.004524825954044413
STRIPE82-0108 iDR3.STRIPE82-0108.000465 314.64709959803315 0.0276422263480511 3.5666575 317 3.1005013 12.0 0 17.435337 17.939768 16.714382 16.353317 15.850237 15.884764 15.673445000000001 15.218473000000001 14.865341 15.00946 16.124302 14.711567 0.012126161000000002 0.023759894 0.015983011999999998 0.010808642 0.007735990999999999 0.0036518157 0.0063154288 0.0025395610999999997 0.0024990872 0.0023697320000000003 0.007720303299999999 0.0026720315000000002 0.20901300000000056 0.35313200000000045 0.0034734709344483093 0.0035629773243506684
STRIPE82-0108 iDR3.STRIPE82-0108.000483 314.55427463218314 0.02759430415750817 3.7432220000000003 364 3.1920648 12.0 0 17.66094 17.846544 17.226076000000003 16.515911 16.193935 16.323874 15.624544 15.475970000000002 14.789232 14.789863 14.886557 14.599031 0.01387251 0.022392132999999998 0.021745547999999996 0.01181476 0.0092469435 0.004529701 0.0061616794999999995 0.002881087 0.0024102347 0.002123671 0.0038300727 0.0025114273 0.6861070000000016 0.6867380000000018 0.0035791955545639025 0.003756313832822424
STRIPE82-0110 iDR3.STRIPE82-0110.001041 316.15046522438223 0.030828921140150588 2.9413650000000002 453 3.0776380000000003 12.0 0 16.3923 16.308120000000002 16.07771 15.509910000000001 15.421116 15.374986999999999 14.851789000000002 15.129579000000001 14.501548000000001 14.724428 14.303096 14.164976999999999 0.006765224 0.009042954 0.011362346 0.0069829477000000004 0.006290352 0.0027963778000000003 0.0043234876 0.0023570785 0.0024685087 0.0020014965 0.002741538 0.0018668396 0.4051510000000018 0.628031 0.003092217213372065 0.0034131150371966576
STRIPE82-0113 iDR3.STRIPE82-0113.076378 318.70777268219683 0.04084880326217115 4.295414 211 2.870259 12.0 0 16.682232 16.20402 16.0057 15.544235999999998 15.4900875 15.753248000000001 15.050961 15.462143 14.83491 15.257842000000002 14.717537 15.234032999999998 0.007847811 0.008445237 0.010608228 0.0071802326 0.006748060699999999 0.0034117952 0.004794286599999999 0.0028229132 0.0024442652 0.0026447182 0.0034713035 0.00321297 0.2043009999999974 0.6272329999999986 0.003868251968544122 0.003734069000790596
STRIPE82-0113 iDR3.STRIPE82-0113.076711 318.9041127689485 0.034207278646200955 4.707704 477 3.1943855 12.0 0 16.659836 15.598265 15.883129 15.607638 15.555995999999999 15.2458515 15.464598 15.218164000000002 14.559859 14.974886999999999 14.514822 15.528676999999998 0.0077476725 0.0062173995999999995 0.0099369185 0.007409726 0.006971375 0.0026756094 0.005871671 0.002510337 0.002145949 0.0023026117000000002 0.0031405354 0.0037719598 0.24327700000000263 0.6583050000000021 0.003406436920676191 0.003302557942590864
STRIPE82-0114 iDR3.STRIPE82-0114.001230 318.90412053283137 0.034250828782802965 3.4717269999999996 422 3.1477609 12.0 0 16.070439999999998 15.6481 15.425531 15.040970000000002 14.882110999999998 14.906046 14.569069 14.767309 14.5214405 14.763563000000001 14.426359 14.553469 0.0064343936 0.007112310699999999 0.008074814 0.005816570500000001 0.004983598400000001 0.0023628143 0.0038272776000000002 0.0021029497 0.0020975051 0.002167848 0.0030550653999999997 0.002445923 0.0037459999999978066 0.2458684999999985 0.003020258663067468 0.0029701725682620026
STRIPE82-0114 iDR3.STRIPE82-0114.001313 319.14174785698435 0.030504860227196905 5.8685339999999995 1230 3.0425887 12.0 0 14.1665125 14.492970999999999 13.761201999999999 13.699399 13.929697 13.561085999999998 13.507779999999999 13.577404000000001 13.289216 13.807539000000002 12.856164 13.533473 0.002551137 0.004053102 0.0036071776000000002 0.0030725019 0.0031751521999999997 0.0012644407000000002 0.002327925 0.0011989401 0.0011783149 0.001363101 0.0014332841 0.001446212 -0.23013500000000064 0.28818800000000167 0.0018153516738056597 0.0016810363966761753
STRIPE82-0116 iDR3.STRIPE82-0116.021285 320.94996895167617 0.4559560267975376 4.1436043 145 2.9662094 12.0 0 21.23056 19.177988 18.993246 17.997414000000003 17.616055 17.034237 16.578533 15.797678 15.147762 15.252293 14.593864000000002 15.005486999999999 0.25735193 0.071537144 0.123563334 0.040489726000000004 0.029067965 0.007045789 0.010998003999999999 0.0034307916999999997 0.0029014447 0.0027182365000000003 0.0033821209999999997 0.0031237174 0.5453849999999996 0.6499159999999993 0.004377115643745449 0.004493185177126242
STRIPE82-0117 iDR3.STRIPE82-0117.000685 321.6610663960829 -1.3724111320632135 3.6188152000000002 381 3.071356 12.0 0 17.224566 16.518456 16.20027 15.668463000000001 15.599224 15.8577175 15.122285999999999 15.331356 14.873354 15.092277 14.833631 14.952079999999999 0.01071945 0.010508963 0.011732221000000001 0.0075824180000000005 0.006883396999999999 0.003536537 0.0047995546 0.0027627023 0.0024471744 0.002494003 0.0037184092 0.0028421436 0.23907900000000026 0.4580019999999987 0.003721904749242555 0.0036906891690361367
STRIPE82-0117 iDR3.STRIPE82-0117.000864 321.7991513502654 -1.370372851617346 3.4591682 428 3.078633 12.0 0 16.723463 16.422607 16.169127 15.530887 15.443992000000001 15.596212 14.616701 15.041292000000002 14.392373999999998 14.5932255 14.749614999999999 14.447985000000001 0.008154627 0.009993764 0.011549432 0.0070833224 0.0063782883999999995 0.0031217478999999997 0.0037668343 0.0024029084 0.0019498345999999999 0.0019559227 0.0035625652000000002 0.0021953517999999997 0.44806650000000126 0.6489180000000037 0.0030983225118063245 0.0030944827913801233
STRIPE82-0120 iDR3.STRIPE82-0120.024424 323.279835182149 0.5902270325728926 2.8576207 357 3.0570182999999997 12.0 0 17.209389 16.973677 16.498995 15.949789 15.7748165 15.577585000000001 15.082464000000002 14.889110999999998 14.587826999999999 14.812166 14.391417 14.573954999999998 0.011688193999999999 0.015235412 0.016723577 0.009339741 0.0080320425 0.0032477584000000005 0.0049536126 0.0021898295 0.0021562744 0.0021927534 0.002916164 0.0024417108 0.07694499999999849 0.301283999999999 0.0030989547773857254 0.0030732511331106036
STRIPE82-0120 iDR3.STRIPE82-0120.044903 323.2595633814877 1.4410342838232748 5.858376 261 3.3730707000000004 12.0 0 16.876621 16.782835000000002 16.317656 15.918118 15.814383 15.980642999999999 15.413333999999999 15.573118 15.155951500000002 15.417023 15.042461 15.745097 0.009136683 0.012968992 0.0143532595 0.009274054 0.008292016 0.004045738 0.005924375 0.0030978128999999996 0.002841927 0.0030525962 0.0041136364000000005 0.0049996185 0.15609499999999876 0.4171664999999969 0.0043491135100915505 0.0042039260027663915
STRIPE82-0123 iDR3.STRIPE82-0123.026116 326.6144240884711 -0.7058251568100594 5.326678 178 3.2413607000000004 12.0 0 19.262005 17.050373 16.794961999999998 16.364076999999998 16.259220000000003 17.114216 15.721192000000002 15.977535999999999 15.394082000000001 15.285975 15.227136999999999 15.423944 0.05231836 0.014874696000000001 0.01815694 0.012395761000000002 0.010297774 0.00799659 0.006813291500000001 0.0040687025 0.0032345706 0.00293193 0.004509489 0.0037914915000000003 0.6915609999999983 0.5834539999999979 0.005015032757460938 0.005197767501523189
STRIPE82-0123 iDR3.STRIPE82-0123.045046 326.12687306940575 0.040409663722543496 6.117853599999999 1074 3.2070513 12.0 0 16.391185999999998 15.975903500000001 15.327810999999999 14.634418 14.293201999999999 14.404974 13.556675 13.743837 12.974922 13.644616000000001 13.1168585 12.612086999999999 0.008056869 0.008194574 0.008061407 0.005176147 0.0039133746 0.002127893 0.0024346379000000002 0.0014170931 0.0010550222 0.0013479292000000002 0.0016318656 0.0009346872 0.09922099999999823 0.7689149999999998 0.00195577759018766 0.0017666988131994795
STRIPE82-0130 iDR3.STRIPE82-0130.044212 329.8853312241281 1.432810193470926 4.970788 630 3.2758226 12.0 0 16.736632999999998 16.228682 15.9386 15.34327 15.218279 14.808388 14.607482999999998 14.678961 14.206036 14.295570000000001 14.079709 14.133358 0.009163069 0.010130804 0.012654718999999998 0.0076442559999999994 0.0067431340000000005 0.0025295073 0.004380789 0.002276064 0.001958432 0.0018683414 0.0027264853000000004 0.002211698 0.3833909999999978 0.47292500000000004 0.00294468451944346 0.003002652698984683
STRIPE82-0133 iDR3.STRIPE82-0133.044599 333.0662269120916 0.034331331897855234 5.103485 481 3.2556655 12.0 0 17.330997 16.806595 16.466467 15.911605999999999 15.624989000000001 15.819424 15.012678 15.124984 14.645057000000001 14.848526000000001 14.503020999999999 14.465778 0.011257196 0.011899037 0.013376543999999999 0.008674982 0.0071935932999999995 0.0035994505 0.0048262198 0.0024267638 0.0023318029 0.0021927261 0.003282179 0.002249868 0.2764579999999981 0.4799269999999982 0.0032706620569254246 0.003365484705869104
STRIPE82-0135 iDR3.STRIPE82-0135.057005 335.0066317556469 0.010497799604072437 7.28224 546 2.4467263 12.0 4 24.847872 23.962576000000002 16.213966 16.310425 14.67716 16.4277 15.366323000000001 15.420326000000001 13.616353 13.363888000000001 13.196745000000002 13.256048000000002 4.008587 2.8930062999999997 0.011535564 0.011294506499999999 0.004847316 0.0051821615 0.0057557216 0.0027913393 0.0013530466 0.0010477445 0.0016214863 0.0011875415 2.056438 1.803973000000001 0.002981500230589416 0.003101984878992167
STRIPE82-0142 iDR3.STRIPE82-0142.026691 339.20995300553824 0.6679987374836113 3.506019 222 3.3339402999999996 12.0 0 17.928606 17.765785 17.549960000000002 16.943576999999998 16.707086999999998 16.312115 16.091236 15.964317999999999 15.661788 15.834972 15.449292000000002 15.731363 0.017630128000000002 0.022627829 0.02836454 0.01624419 0.0129908305 0.004708885 0.008144055 0.003689267 0.0036065683 0.0036698165000000004 0.0053859730000000005 0.004686219 0.12934599999999818 0.3025299999999991 0.005203676021906173 0.005159266023365522
STRIPE82-0147 iDR3.STRIPE82-0147.001529 342.9480259153873 -1.3730371493065965 3.8182099999999997 831 2.9097333 12.0 0 16.274065 16.442239999999998 16.070782 15.024141 15.124371 14.831586999999999 14.577901999999998 14.680004 13.946665 14.598982999999999 13.770103 13.976909 0.004609813 0.007717646999999999 0.007871074 0.003932989699999999 0.0039530178 0.0015871166 0.0029767915 0.0014152685 0.0011650329 0.0016672770000000002 0.0021736838 0.0014249687 0.08102100000000156 0.7333390000000009 0.0021869607956754166 0.001833108448830745
STRIPE82-0147 iDR3.STRIPE82-0147.060363 343.0723808599947 0.03264448241765351 4.7653894 352 3.228326 12.0 0 18.781294 18.532871 18.146332 17.137068 16.790436 16.901213000000002 15.923567000000002 15.402346 14.906707999999998 14.975984 14.606785 15.196797 0.02037764 0.027686528999999998 0.028226517000000003 0.0124132745 0.00965904 0.0044067083 0.005880454 0.0020234676 0.0018581109 0.0020247244 0.0032898902000000002 0.0026934096 0.42636199999999924 0.49563800000000136 0.002862504152696572 0.0027471798712404272
STRIPE82-0149 iDR3.STRIPE82-0149.044680 344.37463961015646 0.041662362371097834 3.2601178 188 3.0874639 12.0 0 17.286445999999998 16.907457 16.778713 16.297611 16.141682 16.27092 15.571708 15.785048000000002 15.306115 15.5513935 15.109967999999999 15.041579 0.011187383 0.013020277 0.01746195 0.01135913 0.009520625999999999 0.004667081 0.0063112937 0.0034613477000000003 0.0030739082000000003 0.003318137 0.00429139 0.0030643966 0.23365450000000187 0.4789330000000014 0.0047948890551361345 0.004629237466616131
STRIPE82-0150 iDR3.STRIPE82-0150.016152 345.12067100333536 0.4499758236656616 4.3094019999999995 336 2.9734957000000004 12.0 0 15.938335999999998 15.351382999999998 14.978902 14.770904000000002 14.705935 15.397997 14.557079000000002 14.535313 14.536979999999998 15.231391 14.595785000000001 15.322514000000002 0.0043523246000000005 0.008539885 0.007726966 0.0061338083 0.005567425 0.0033586365 0.0041796053 0.0019521529 0.002290576 0.0028100044 0.0034858636 0.0038113408 -0.696078 -0.0016669999999976426 0.003421553108311746 0.0030095912275181842
STRIPE82-0158 iDR3.STRIPE82-0158.035946 350.1466785895745 1.444812515646683 11.222406 241 3.1737597 12.0 0 17.332273 16.960037 16.859064 16.034133999999998 15.877169 17.415741 15.243185999999998 15.962622 14.859145000000002 15.738021 14.445167999999999 14.54845 0.011413298999999998 0.013227939 0.017854916000000002 0.009580975 0.008322662 0.008229891 0.005433718000000001 0.003655974 0.002500768 0.0034509273 0.0030540368 0.0023269008 0.22460099999999983 1.103476999999998 0.0050274292753415524 0.004429445391750529
STRIPE82-0162 iDR3.STRIPE82-0162.001370 352.91271825103587 0.03477167144137649 2.6679877999999997 309 3.0354523999999996 12.0 0 17.12106 16.76565 16.512707000000002 15.932191 16.576544000000002 15.832571 16.167652 15.158678 14.799995999999998 14.999773999999999 14.965313 14.90709 0.011223022 0.01159383 0.01353921 0.008373125 0.011335643999999999 0.0035919778000000004 0.008043044000000001 0.0023684974 0.0022325382999999997 0.0027696920000000002 0.0037586277000000003 0.0027002618 0.1589040000000015 0.3586820000000017 0.0036443070272235245 0.003254843651356183
STRIPE82-0162 iDR3.STRIPE82-0162.019333 352.4899194224383 0.5833635403451684 3.4668476999999998 328 2.959716 12.0 0 16.819021 16.757786 16.66701 16.032654 15.657201 15.325878 15.150948999999999 15.213004999999999 14.782528 14.914110999999998 14.578123000000001 14.762266 0.00954319 0.0117807565 0.01514555 0.0088287555 0.0067796702 0.0027680814 0.004701289 0.0024492515 0.0022284158 0.0026589725 0.0030854533000000003 0.0025024101999999997 0.29889400000000066 0.4304769999999998 0.0036151027185971495 0.0033112942919562268
STRIPE82-0165 iDR3.STRIPE82-0165.008793 355.8808475436303 -1.1513027642003293 6.1827316 549 3.342543 12.0 0 16.620888 16.524393 16.499445 15.874275 15.832873999999999 15.512857 15.282283999999999 15.171226999999998 14.732579999999999 14.844327 14.583093 14.696654999999998 0.009044557 0.010607264 0.012177783000000001 0.007494859 0.0062783216 0.003116385 0.0042766156 0.002161399 0.0022978366 0.0018653431 0.0026838328000000004 0.0022136031 0.3268999999999984 0.43864699999999957 0.0028550219820377234 0.003154631306111787
SPLUS-s24s32 iDR3.SPLUS-s24s32.030644 48.588751790141856 -30.193579549341912 7.204612299999999 978 3.228243 12.0 0 17.773018 17.510158999999998 17.274836999999998 16.532541000000002 16.40718 16.089794 15.691315 15.543303 14.652529999999999 15.36641 15.669179000000002 15.464189000000001 0.020187543999999998 0.021188742000000003 0.025941332999999997 0.01540855 0.013543142 0.0048334673 0.007746956 0.0033863299 0.0026195035 0.0032214490000000004 0.0063813130000000004 0.004147423 0.17689299999999974 0.8907730000000011 0.0046738596311009396 0.004281241499629081
SPLUS-s25s45 iDR3.SPLUS-s25s45.025117 69.57712830208379 -31.519480098561612 5.661985400000001 296 2.9987642999999995 12.0 0 21.835659 21.250584 20.57917 20.872889999999998 16.428473 16.45242 15.015406 14.899643 14.447291 14.501081 14.464757999999998 14.113035 0.5970693 0.5019733000000001 0.40814033 0.5820852 0.016794551 0.0068032182999999994 0.0059542195 0.0024424866 0.0022672378 0.0020744058 0.0034819483 0.002187381 0.3985620000000001 0.4523519999999994 0.003204512476844676 0.003332582787107981
SPLUS-s26s45 iDR3.SPLUS-s26s45.044019 71.01332980352282 -32.84648737678647 4.365923400000001 317 2.920113 12.0 0 16.899181 16.520266 16.34705 15.774026000000001 15.731079000000001 15.09041 15.154406 15.352795 14.843172000000001 14.782677 14.664160999999998 14.653753 0.009296958000000001 0.011322831 0.015033445 0.010048698 0.009720266 0.0031854236 0.0058078314 0.0030192002 0.0025683148 0.0025674324 0.0035361665999999996 0.0026470115 0.5701180000000008 0.5096229999999995 0.003963240968733771 0.003963812654450142
SPLUS-s28s34 iDR3.SPLUS-s28s34.022345 54.19247587979896 -35.99932234001384 8.67232 36203 3.6028532999999996 12.0 0 16.553772 16.072429999999997 15.899926999999998 15.358876 15.084488 14.542614000000002 14.367067 13.79432 13.341721 13.391878 13.204691 13.043154 0.008276967 0.0087612895 0.011588576000000001 0.00835958 0.007110931 0.0024104114 0.0042364956 0.0014334844 0.0014187801000000002 0.0012349548 0.0018764023000000002 0.0012836352 0.40244200000000063 0.4525990000000011 0.0018920863836216356 0.0020168823706898154
SPLUS-s34s38 iDR3.SPLUS-s34s38.009127 69.31941606261377 -44.51995999672085 4.736402 2199 3.7584484 12.0 0 17.498644 17.037416 16.835697 16.64685 16.456945 16.24215 16.053179 15.571604999999998 15.182432 15.313265 15.173082999999998 15.03498 0.015811335 0.01888032 0.025069004 0.021094073999999997 0.018000675 0.006385564 0.011120312 0.0038610934 0.0038046911 0.0033958433 0.0052500973 0.0039052423 0.2583399999999987 0.38917299999999777 0.005141964017929185 0.005420674921994748
SPLUS-s21s31 iDR3.SPLUS-s21s31.000224 331.07827586120897 -27.631084450010594 3.4907458 306 2.811312 10.0 0 23.368795000000002 22.809698 99.0 24.26688 99.0 15.224935999999998 17.009134 15.118936999999999 14.748719 14.993967999999999 14.607785999999999 14.590648999999999 1.2527627000000001 1.236389 21.075232 6.755787400000001 21.38395 0.003074499 0.014604121000000001 0.0025019688 0.0024603202 0.0024409773999999997 0.0035013198 0.0024909738 0.12496900000000011 0.3702179999999995 0.003495456843315935 0.0035089917872091806
SPLUS-s23s45 iDR3.SPLUS-s23s45.020422 352.2518322909304 -29.779436002303893 2.044366 246 2.8794162 12.0 0 14.883759 14.883122 14.732289999999999 15.27875 15.218766 15.361539000000002 15.484000000000002 15.230188 14.870698999999998 15.245023000000002 15.2248535 15.241894 0.0036281033000000002 0.005232113 0.006912789 0.007903258 0.007426440699999999 0.0033800846000000004 0.0068050027 0.0027771621999999998 0.0027179983000000002 0.0028790684999999996 0.005049378 0.0038802992 -0.014835000000001486 0.3594890000000017 0.004000208158683881 0.0038858904570139045
SPLUS-s24s10 iDR3.SPLUS-s24s10.045044 14.239008217263546 -30.196961181375446 6.3445177 548 2.5042012000000002 12.0 4 16.493496 16.221706 15.831417000000002 15.056416500000001 14.812873999999999 14.253120999999998 14.085602 14.5588875 13.49659 13.320352 13.215507500000001 13.194794 0.0077010933 0.009593057 0.011301338999999999 0.0071116425 0.006152394 0.0020317323999999998 0.0034842209999999996 0.0020047578 0.0013753673999999999 0.0011283483 0.0018022073999999998 0.0012356302 1.2385355000000011 1.0622975000000014 0.0023004833672021475 0.0024311909266126345
SPLUS-s24s71 iDR3.SPLUS-s24s71.000609 351.0782413486652 -31.60872162842173 17.43769 811 2.5407248 12.0 4 15.929567 15.637607999999998 15.342023999999999 13.896692999999999 14.432544 13.481525 14.20196 13.186145999999999 13.113662 13.905585999999998 12.762916 12.932704 0.006033955 0.0076691867 0.009504157 0.0043783085 0.0056828 0.0015634407000000002 0.003881012 0.0011617759 0.0012130617 0.0014944951999999998 0.0015246519 0.0011468949 -0.7194399999999987 0.07248399999999933 0.001892944569881498 0.001679655300895901
SPLUS-s27s14 iDR3.SPLUS-s27s14.030438 21.24917706369621 -34.64933479395216 2.655401 539 2.634076 12.0 4 15.839432 15.136792999999999 14.864434 14.627223999999998 14.516031 14.28377 14.221244 13.990744 13.589846 13.886157999999998 13.438669 13.804125 0.005758783000000001 0.00563731 0.006826834300000001 0.005275141 0.0048618037 0.0019333481 0.0035766712 0.0015001907 0.0014361139999999998 0.0014414554 0.0019945758 0.0016669931 0.10458600000000118 0.40089799999999975 0.0020804724959863443 0.002076775278493677
