# ra,dec,radius
153.12178838383088,-34.272012741669734,2.0
153.53879520640885,-34.89133439979314,2.0
154.64468262369897,-34.27403569312971,2.0
153.68411718351285,-34.3382478369469,2.0
156.2562047652639,-35.40687505954502,2.0
156.38792215020175,-34.47881590725184,2.0
158.67149673692953,-35.69843759540082,2.0
158.97554153607146,-35.69880939982497,2.0
158.54038291712342,-35.392843020081074,2.0
158.5389543388744,-35.1505676885817,2.0
158.5405156450648,-34.54462079608945,2.0
159.1697451313973,-34.28059511019126,2.0
161.99382101291138,-35.54202573334453,2.0
162.82867682768622,-35.669357532976214,2.0
162.6199035129369,-35.25568000550686,2.0
162.16979020616287,-35.09014923662983,2.0
162.37878539786232,-34.96706176326355,2.0
162.88658072614962,-34.261352132197196,2.0
164.37629008868984,-34.97861770491392,2.0
151.08691171755126,-37.04671679236465,2.0
151.43723325901772,-37.041761905884755,2.0
150.69208746645677,-37.01498008986631,2.0
151.14070348825157,-36.79048685804729,2.0
151.56304124834838,-36.49321909769928,2.0
152.14833270111984,-36.89560655210264,2.0
152.5607242529624,-36.68596460321509,2.0
152.80944807425496,-36.33054972228695,2.0
152.14713495442493,-36.253899302506476,2.0
153.92294879171885,-36.171315813730175,2.0
152.88080113529574,-35.997499629516085,2.0
152.81140842054953,-35.72825122090313,2.0
153.47281141631396,-35.649072608611256,2.0
152.8553661602519,-35.660520945900565,2.0
153.98593282493343,-36.64750920563343,2.0
155.19358538472298,-35.96420876959037,2.0
154.79504315633517,-35.73755382329959,2.0
154.46355082659315,-35.65482193992097,2.0
155.98655481971468,-36.908290542327045,2.0
156.01225839839032,-36.29102675726485,2.0
157.29582790778508,-35.687818629569826,2.0
158.82799732327132,-36.87848044358572,2.0
157.38344775691206,-36.090271528369954,2.0
159.10437619393088,-35.99111679823401,2.0
159.50039849430308,-36.18523469637135,2.0
160.84122503166745,-35.96885511730447,2.0
162.35015221403464,-36.15446564217289,2.0
161.3807269486512,-35.67123613658215,2.0
163.56256081798472,-36.97390935159591,2.0
164.17585094562966,-36.946740328740894,2.0
162.93437332255317,-36.015948137157025,2.0
163.74039056660058,-35.63018799584461,2.0
164.22204126596534,-35.65194013730978,2.0
150.50371611000406,-38.418600842976325,2.0
150.61093976917974,-38.417638834159796,2.0
151.10402076655907,-38.408216157337115,2.0
151.38723011503185,-38.405547731776174,2.0
151.14107030288636,-37.335568889758896,2.0
151.0425053682367,-36.99710034358174,2.0
152.71851419243353,-37.90281556062636,2.0
153.37839603751274,-37.557434949585364,2.0
151.64111070992598,-37.35147443484559,2.0
153.33690422962968,-37.22887146049179,2.0
153.70435571030475,-38.18878825276133,2.0
154.16761735590617,-37.95806046620789,2.0
154.16211790462762,-37.3490930401989,2.0
154.76339237992104,-37.033038725748504,2.0
156.93410033162095,-38.04739509379154,2.0
155.74995769527143,-37.35499383335378,2.0
158.68859165282794,-37.290769557933935,2.0
160.2333190754556,-38.43121314848718,2.0
160.4853128496157,-38.27462021447567,2.0
159.29365353672335,-37.70769481375864,2.0
160.3964705972055,-37.46929287562097,2.0
159.5371009906081,-37.35721156044786,2.0
160.356143814029,-37.02385052825371,2.0
160.04458609128986,-37.111817436895215,2.0
158.94144978754204,-37.05511160236176,2.0
159.56174090572398,-37.111672614670894,2.0
161.04986685342485,-37.74004785908864,2.0
161.9713950706201,-37.506006497417076,2.0
163.11056329022517,-38.334461192302435,2.0
163.59861406918498,-38.33071141066951,2.0
163.0182137295006,-38.077950859807146,2.0
163.27381276085504,-37.75548784198133,2.0
164.96962386398937,-37.01098501623989,2.0
164.74842315035724,-37.01169962307903,2.0
149.87497545688376,-39.79137785878939,2.0
149.89819952276233,-39.78940318169806,2.0
150.51309765380927,-39.78359774980945,2.0
150.44604509999922,-39.782499703388574,2.0
150.2641605698179,-39.782251904560674,2.0
150.2133034705195,-39.78420432302294,2.0
150.0661409814224,-39.646452843114034,2.0
149.949548742514,-39.44308225411362,2.0
149.97828304498037,-39.34757951132431,2.0
150.50572099924787,-39.16181051854085,2.0
149.5303703192914,-39.08584495845262,2.0
149.15851494617868,-39.10554425366331,2.0
150.4523674423203,-38.806126878124545,2.0
150.12856994267275,-38.37902729033212,2.0
149.9619948222865,-38.50635457434919,2.0
150.47903618737377,-38.37230822959474,2.0
149.86144449229099,-38.38337796705204,2.0
152.44280135428468,-38.97154103081857,2.0
153.76483472820672,-39.803653136344245,2.0
153.90517834197462,-39.709675346804644,2.0
153.41720026934274,-39.68372321614746,2.0
154.66920015827992,-39.6365392205941,2.0
152.93936279012232,-39.42800463808118,2.0
154.66274929259538,-39.33672413234196,2.0
154.5337890257673,-39.22322339038191,2.0
153.6025860155802,-38.79497432212509,2.0
153.5245286398728,-38.65332194957538,2.0
154.61428290024588,-38.516573859225346,2.0
153.2454065213627,-38.600339442482316,2.0
155.48816753522624,-39.34383685964831,2.0
155.27755820393082,-39.1573140393806,2.0
156.4040543147664,-38.492664572723434,2.0
156.98717166834248,-39.66334522725121,2.0
160.08499462227118,-39.43105159269732,2.0
160.07580629662584,-39.02361825020224,2.0
160.67188118528543,-39.821150179157854,2.0
161.41806534064986,-38.987700589098225,2.0
161.41558087136073,-38.47206514166183,2.0
160.7402411401766,-38.40354962464002,2.0
165.2556172077071,-39.78178324954093,2.0
163.72801528389826,-39.23238358657589,2.0
165.2564974694581,-38.839358877756254,2.0
164.46754870613927,-38.46416694792801,2.0
153.8458304427787,-40.40778489753693,2.0
154.01729776706262,-40.25268314415433,2.0
152.65893760466602,-39.831771363127686,2.0
154.24595220693226,-41.062371742332886,2.0
154.7813303474071,-40.8637612736879,2.0
154.40485551535713,-40.100124991563966,2.0
156.63016526140115,-40.86351703087028,2.0
156.90163714717752,-40.345813820191346,2.0
159.17448891243004,-41.11618392138965,2.0
159.68008423115552,-41.018289090077594,2.0
159.5718590119911,-40.610326497963946,2.0
158.18082867205274,-39.96296048969742,2.0
163.0398557136988,-41.04693359229285,2.0
162.18965956991096,-40.90490547178806,2.0
162.41674004448367,-40.852536769197506,2.0
163.5446065016192,-40.827450556706225,2.0
164.66575826762875,-40.662254636412385,2.0
