# RA_1        DEC_1       Field          ID                         RA_2                 DEC_2                 FWHM                 ISOarea   KRON_RADIUS          nDet_magPStotal   PhotoFlagDet   U_PStotal            F378_PStotal         F395_PStotal         F410_PStotal         F430_PStotal         G_PStotal            F515_PStotal         R_PStotal            F660_PStotal         I_PStotal            F861_PStotal         Z_PStotal            e_U_PStotal            e_F378_PStotal         e_F395_PStotal         e_F410_PStotal         e_F430_PStotal         e_G_PStotal             e_F515_PStotal          e_R_PStotal             e_F660_PStotal          e_I_PStotal             e_F861_PStotal          e_Z_PStotal             r_-_i                    r_-_J0660             e(r_-_i)                e(r_-_J0660)           GroupID   GroupSize   Separation          
  54.621179   -35.45074   SPLUS-s26s33   iDR3.SPLUS-s26s33.026424   51.81826932424134    -33.49311484159038    33.39241             152       6.8200517000000005   12.0              3              20.646664            20.357647            20.064034            20.921162            20.279148            20.397144            19.788418            20.220993            19.162909            20.644081            20.808857            20.770687            0.114144735            0.15413852             0.19407108             0.35096288             0.19087481             0.07364632              0.094727695             0.059034303             0.030550338             0.11899964              0.3738148               0.28602338              -0.4230879999999999      1.058084000000001     0.1328381091811586      0.06647083633150747    1         247         10901.623157056832  
  54.621179   -35.45074   SPLUS-s26s33   iDR3.SPLUS-s26s33.026910   51.808808816789906   -33.48352569174273    63.1893              520       7.0038958            12.0              3              20.834923            20.27675             20.75045             20.500603            20.789131            20.556643            20.222454            20.311478            19.062632            20.368536            20.619968            19.934189            0.13354558             0.14409432             0.3501096              0.24317075             0.29630756             0.083918765             0.13501367              0.06362607              0.02841875              0.09336141              0.31496057              0.13414542              -0.05705799999999783     1.2488460000000003    0.11298066056114649     0.06968430336314915    1         247         10945.718051360931  
  54.621179   -35.45074   SPLUS-s26s43   iDR3.SPLUS-s26s43.029555   68.62828508861851    -33.346808755990374   14.643033            16        6.012261             12.0              2              22.04729             21.402626            25.601906            22.289196            23.58975             22.588013            20.230186            20.107761            19.596094            20.598057            18.921593            20.48627             0.51033413             0.46070322             43.62564               1.7545418999999998     4.906324400000001      0.86481434              0.1813979               0.06540657              0.04764784              0.12942953              0.074671164             0.23554514              -0.49029600000000073     0.5116669999999992    0.1450173183974445      0.08092178974683209    1         247         42253.009872154325  
  54.621179   -35.45074   SPLUS-s27s36   iDR3.SPLUS-s27s36.045126   57.90155132680647    -34.161375288855865   13.182607            30        6.2132554            9.0               0              99.0                 99.0                 99.0                 20.210306            19.78881             26.306837            19.441118            20.443493            18.744324            20.023354            17.654247            18.138706            21.679384              21.141611              20.64779               0.33257893             0.21076871             31.08293                0.1201244               0.11189861              0.03007763              0.087266654             0.024252377             0.027756592000000004    0.42013899999999893      1.6991690000000013    0.14190407964638585     0.11587045674523339    1         247         10749.412439009482  
  54.621179   -35.45074   SPLUS-s27s39   iDR3.SPLUS-s27s39.019526   62.93456723404044    -34.93504459479156    10.227878            15        8.799897999999997    12.0              3              20.587044            20.364658            20.07541             21.19725             21.041431            20.115562            19.233572            20.346342            18.725182            20.912579            20.799854            21.145714            0.18394735             0.26934302             0.29200923             0.7112195              0.6026944000000001     0.10366417              0.092766464             0.10236396              0.02836273              0.19542004              0.35892287              0.43039134              -0.566237000000001       1.6211599999999997    0.2206068275019683      0.10622064187310534    1         247         24520.852506647676  
  54.621179   -35.45074   SPLUS-s28s34   iDR3.SPLUS-s28s34.018490   55.756103240598705   -36.27922745069839    73.2319              877       6.6780977            12.0              3              20.432564000000006   20.129171            20.14167             19.749592            20.358551            19.951702            20.062782            20.044945            19.408897            19.975527            19.720158            19.80268             0.13458422             0.13983773             0.21969573             0.16103658             0.26587763             0.071603894             0.16713645              0.06310519              0.044008333             0.07531203              0.12517457              0.12587465              0.06941799999999887      0.6360479999999988    0.09825562003090205     0.07693502699274882    1         247         4456.256560204033   
  54.621179   -35.45074   SPLUS-s28s34   iDR3.SPLUS-s28s34.018569   55.76923703270252    -36.26776201994893    10.613491            35        5.922512             12.0              3              20.632202            20.404665            20.863733            20.430336            21.192965            20.430054            20.466175            20.271381            19.197876            20.80381             20.808334            20.376387            0.15917625             0.17607056             0.4113511              0.29144567             0.55982983             0.10798313              0.237725                0.07618117              0.037109494             0.15613161              0.33029187              0.21054462              -0.5324289999999969      1.0735050000000008    0.17372579055442805     0.08473892380426445    1         247         4457.638590626976   
  54.621179   -35.45074   SPLUS-s28s34   iDR3.SPLUS-s28s34.018574   55.767731697811755   -36.27391057439166    32.32206             258       5.6322923            12.0              3              20.743559            20.168146            20.991415            20.63787             20.124828            20.195368            20.264114000000006   20.198849            19.4307              20.24122             20.861345            19.946009            0.17552738             0.14367312             0.46090937             0.35043934             0.2163149              0.08810966              0.19901854              0.07158665              0.044570424             0.0947185               0.34653807              0.14267577              -0.04237099999999927     0.7681489999999975    0.1187275987311817      0.08432776027953237    1         247         4468.888382612341   
  54.621179   -35.45074   SPLUS-s28s34   iDR3.SPLUS-s28s34.018684   55.76928012868025    -36.27043425256432    45.21934             310       7.458829             12.0              3              20.496359            20.064623            20.712336            19.934437            19.75027             20.198015            20.02354             20.221722            19.167185            20.42793             20.266338            20.605429            0.1412592              0.13146268             0.3593703              0.1885539              0.15626203             0.08824504              0.1612688               0.07294897              0.03621601              0.1116072               0.20251913              0.25903000000000004     -0.20620800000000017     1.0545369999999998    0.1333331141011148      0.08144416249419599    1         247         4464.043640039014   
  54.621179   -35.45074   SPLUS-s28s35   iDR3.SPLUS-s28s35.043858   57.5125504578195     -35.963501437944004   11.040879            23        5.884134             12.0              3              21.841309            22.319466            19.870176            20.567022            21.150114            21.058865            19.977154            20.180414000000006   19.46358             20.633514            19.624922            20.412607            0.3690179              0.94859505             0.22328979999999995    0.27653793             0.4474984              0.13306172              0.19914405              0.058628842             0.06469982              0.17275622              0.11908891              0.28647873              -0.4530999999999956      0.7168340000000057    0.18243369388067918     0.0873121287238684     1         247         8651.030081544168   
  54.621179   -35.45074   SPLUS-s28s36   iDR3.SPLUS-s28s36.022608   58.51681154265012    -36.061925589895246   21.52771             48        7.5985985            11.0              3              20.73616             19.997406            99.0                 21.519901            19.974552            20.564554            20.352718            20.283752            19.243795            20.346737            20.547335            20.302124            0.26315890000000003    0.21416035             20.177158              1.2702218              0.30750224             0.2001679               0.3199714               0.11387246              0.051836774             0.14177202              0.33361107              0.22088279              -0.06298500000000118     1.0399570000000011    0.181841257148459       0.1251158994100217     1         247         11590.70115632452   
  54.621179   -35.45074   SPLUS-s28s41   iDR3.SPLUS-s28s41.027076   67.51890098778222    -36.26163853189254    9.38583              10        6.1323919999999985   12.0              2              23.06492             22.841309            22.228123            21.463520000000006   21.046314            21.692862            21.04736             20.340054            19.522392            21.130596            18.832163            22.356783            0.9028315              1.3897585              1.2988939              0.59806854             0.39851874             0.22457115              0.285103                0.06363233              0.037799444             0.19009486              0.061566103             1.1600395               -0.7905420000000021      0.8176619999999986    0.2004622887718498      0.07401264343298404    1         247         37717.483949810965  
  54.621179   -35.45074   SPLUS-s28s42   iDR3.SPLUS-s28s42.047728   67.97981715838986    -35.485717122227065   8.64808              22        4.0026480000000015   12.0              3              30.82154             23.841724            20.700861            21.36554             21.434383            21.337132            20.058765            20.238976            19.477978            20.010988            19.756662            19.40099             1083.5582              3.0788035              0.31024867             0.5201842999999999     0.5333804              0.14822595              0.12382792              0.05669401              0.035280295             0.06837151              0.12379922              0.07713513              0.22798799999999986      0.7609980000000007    0.08881933432288378     0.0667750700873247     1         247         39137.419172407885  
  54.621179   -35.45074   SPLUS-s29s31   iDR3.SPLUS-s29s31.027506   50.658992968525546   -37.31340417050729    26.280445            88        10.14137             12.0              3              20.489985            20.075912            19.984236            22.0733              19.990805            20.38755             20.517647            20.481546            18.820965            20.756641            20.57521             20.742073            0.16339256             0.16273142             0.22936034             1.4372123              0.20593676             0.11629293              0.25372836              0.10202766              0.028781803             0.15068641              0.29388875              0.251908                -0.27509499999999676     1.6605810000000005    0.18197812386043466     0.10600960140009211    1         247         13296.157482680044  
  54.621179   -35.45074   SPLUS-s29s32   iDR3.SPLUS-s29s32.002119   52.01996524043048    -38.139549254738114   16.938145000000002   27        5.756807             12.0              0              20.964844            20.29017             21.390125            21.122044            21.947222            20.51035             19.837431            20.308887            19.570179            20.428879            19.982288            20.080294            0.28347278             0.24226786             1.0313184000000002     0.8590919              1.8326142              0.1908358               0.21070763              0.12122106              0.071590684             0.15127414              0.20685041              0.18027335              -0.11999199999999988     0.738707999999999     0.19385151745669468     0.1407827099579755     1         247         12243.285435231566  
  54.621179   -35.45074   SPLUS-s30s35   iDR3.SPLUS-s30s35.005994   57.63906064822429    -39.37909200095996    12.474675            14        7.643656699999998    12.0              0              20.74641             20.009537            20.10022             20.508884            20.305061            20.425484            18.970795000000006   20.231674            18.855932            20.524849            20.844852            20.733788            0.14958818             0.12572676             0.22618212             0.33262753             0.26712084             0.110866204             0.06560265              0.073838174             0.027511977000000003    0.12248388              0.34155586              0.27259654              -0.29317499999999797     1.3757420000000025    0.14301879876264056     0.07879711173706055    1         247         16564.198236703196  
  54.621179   -35.45074   SPLUS-s31s35   iDR3.SPLUS-s31s35.042636   60.59402061696332    -39.785736006852105   13.329498            38        4.7068660000000015   12.0              3              21.242748            21.27603             21.018644            21.563778            20.751316            24.071127            19.854555            20.378601            18.919544            19.899073            18.404417            18.88525             0.21706305             0.3636187              0.4872197              0.73127466             0.34722492             2.2674842               0.120362245             0.07073083              0.024412515             0.0607974               0.036843043             0.044762865             0.4795279999999984       1.4590570000000014    0.0932693634547213      0.07482527113959644    1         247         23089.96717690488   
  54.621179   -35.45074   SPLUS-s31s40   iDR3.SPLUS-s31s40.023811   68.92951209068453    -40.13549189440109    8.611641             27        4.5829744            12.0              0              21.392494            21.546968            22.522282            20.903095            21.811432            20.871319            20.891275            20.289219            19.343002            20.267696            19.65121             19.807457            0.23089999             0.48406568             1.864814               0.50931835             0.80289924             0.109107375             0.26404570000000005     0.068875335             0.036465153             0.09460307              0.13001704              0.12226660000000003     0.021522999999998405     0.9462170000000008    0.11701945404413372     0.07793278613443531    1         247         43993.95887840693   
  54.621179   -35.45074   SPLUS-s32s38   iDR3.SPLUS-s32s38.015814   66.4870237601996     -41.65913760262777    9.606191             29        5.298317400000001    12.0              0              21.133366            21.077862            21.260447            20.916851            21.325853            20.76715             20.450966            20.428911            18.096487            20.13065             20.032848            19.596375            0.20878582             0.34154773             0.6972543999999999     0.4251023              0.5892727              0.11020101              0.205769                0.08773108              0.01770539              0.09038733              0.19087088              0.10615572              0.2982610000000001       2.3324239999999996    0.1259627398181514      0.08949985046366558    1         247         40133.67365674746   
  54.621179   -35.45074   SPLUS-s32s39   iDR3.SPLUS-s32s39.014648   67.3871734392093     -41.77175485155893    8.127879             33        3.7854471            12.0              3              20.873867            20.271557            20.733244            20.830751            20.500235            20.466047            20.153893            20.275673            19.477991            20.422514000000003   20.060606            20.097277            0.13880895             0.14740549             0.372985               0.330635               0.2368793              0.072794445             0.1349608               0.062188797             0.037309524             0.10413194              0.17144652              0.15423656              -0.146841000000002       0.7976820000000018    0.12128852955028686     0.07252204529254387    1         247         42444.4863384627    
  54.621179   -35.45074   SPLUS-s32s39   iDR3.SPLUS-s32s39.014699   67.39145014555153    -41.76979787637345    12.672306            48        4.0559163            12.0              3              20.904713            20.211767            20.228771            21.292736            20.519274            20.45275             20.132393            20.280579            19.639929            20.288393            20.239311            20.089855            0.14274172             0.14059171             0.24137665             0.49867925             0.24134134             0.07215582              0.1328463               0.062565185             0.04221654              0.09277613              0.20158626              0.15358512              -0.007813999999999766    0.6406500000000008    0.11190090558999567     0.0754760798111284     1         247         42451.27039866752   
  54.621179   -35.45074   SPLUS-s32s41   iDR3.SPLUS-s32s41.040590   72.48787605299465    -40.733069045769895   10.387856            58        6.7428493000000005   12.0              2              19.967735            19.54736             19.086454            18.95325             19.294271            20.222862            18.971474            20.438025            19.340197            19.829626            19.04079             19.178501            0.057486128            0.06940260000000001    0.08328195             0.06633385             0.08414461             0.05874201              0.05077757              0.06648069599999999     0.03145463              0.061248414             0.06797007              0.06821564              0.6083989999999986       1.0978279999999998    0.09039386681716748     0.0735464253997522     1         247         53954.02897403611   
  54.621179   -35.45074   SPLUS-s27s26   iDR3.SPLUS-s27s26.000877   40.717339002177006   -35.560244081552405   9.394349             34        2.2326458            12.0              0              22.186441            23.337378            21.940617            21.838692            22.32837             21.134418            20.623648            20.342827            19.360268            19.965109            19.75765             19.546997            0.4487113              1.9473202              0.9706284              0.77517253             1.160914               0.13455759              0.18887472              0.06835109              0.03414737              0.07329449              0.13897952              0.09466689              0.377717999999998        0.9825589999999984    0.10021952788028989     0.0764062457008915     1         247         40714.854367371336  
  54.621179   -35.45074   SPLUS-s24s32   iDR3.SPLUS-s24s32.004442   48.19814174610859    -31.4941291854725     54.532043            141       8.568278             12.0              3              21.722092            21.207706            21.152786            23.623953            21.656525            20.906097            20.494629            20.852455            20.070116            20.79562             22.362774            20.320919            0.43061233             0.35562956             0.5144224000000001     4.5019894              0.6906198              0.12244694              0.19256769              0.11402383              0.07006195              0.15217802              1.3588101               0.18067046              0.056834999999999525     0.7823390000000003    0.19015673424569876     0.13382866152536757    1         247         23967.753764594014  
  54.621179   -35.45074   SPLUS-s25s31   iDR3.SPLUS-s25s31.053588   47.41717010682658    -31.649117324095315   11.961544            22        8.939239500000003    12.0              3              22.100876            20.519487            22.139372            20.521912            21.92048             20.87078             20.49356             20.71901             19.79203             20.872496            21.32391             20.911922            0.35843143             0.15376684             1.0755788999999998     0.2329194              0.7937895              0.098380744             0.16681276              0.08564316              0.04863707              0.12943849              0.50850725              0.2522595               -0.1534860000000009      0.9269800000000004    0.15520655124145274     0.09849017937322735    1         247         25570.998443823446  
  54.621179   -35.45074   SPLUS-s25s33   iDR3.SPLUS-s25s33.007593   50.752099776928816   -32.757283010230395   11.33861             22        6.4451220000000005   12.0              3              21.103264000000006   20.80583             20.551352            21.987494            21.361637            20.758146            20.313324            20.5878              19.823116            20.6945              20.415115            20.425137            0.23403357             0.27029592             0.34189224             1.2230294              0.65959483             0.13318262              0.18857835              0.0899132               0.05140842              0.113568485             0.20231993              0.15551800000000002     -0.10670000000000002     0.7646840000000026    0.14485228448124393     0.10357224136387318    1         247         15065.280940678507  
  54.621179   -35.45074   SPLUS-s26s33   iDR3.SPLUS-s26s33.000105   51.7243975592534     -34.26122085620924    8.0735235            42        4.5515065            12.0              0              22.47245             21.218328            20.99633             20.965096            23.073288            20.3164              21.250706            20.680729            19.375383            20.380037            18.629395            19.150002            0.51637596             0.29805154             0.401083               0.35870793             2.2759013              0.06795999              0.32135937              0.08406889              0.034753627999999995    0.09342746              0.054328475             0.06648731              0.30069199999999796      1.3053460000000001    0.12568320710374833     0.09096918667875668    1         247         9568.514287998418   
  54.621179   -35.45074   SPLUS-s26s42   iDR3.SPLUS-s26s42.025303   66.00782041145465    -33.75455258004303    15.687493            18        10.189389            8.0               3              99.0                 99.0                 22.032833            99.0                 21.84793             99.0                 22.379772            20.98773             17.4269              17.225582            21.047363            17.06672             22.258871              21.637152              1.1612923000000002     21.133602              0.8648627000000001     22.266785               1.0716773000000002      0.124876685             0.009887327             0.008336135             0.36897433              0.011071218             3.762148                 3.5608299999999993    0.1251546147903762      0.12526749654956051    1         247         34268.3368982949    
  54.621179   -35.45074   SPLUS-s27s38   iDR3.SPLUS-s27s38.054400   61.65319367933756    -34.42071332495128    8.236199000000001    28        2.7992723            12.0              3              21.953213            21.36449             21.274467            21.303225            22.276020000000006   21.478815            20.500427            20.762257            19.354088            20.26201             19.094303            20.022465            0.29188088             0.3058628              0.4741723              0.47380868             1.018675               0.154205                0.16334105              0.08173702              0.031513497             0.07956056              0.062521465             0.12943512              0.5002470000000017       1.408169000000001     0.11406499527021426     0.08760160347647415    1         247         21077.09883015154   
  54.621179   -35.45074   SPLUS-s27s43   iDR3.SPLUS-s27s43.040422   69.87089375469449    -34.474876120323685   13.963001            77        3.5904949            11.0              3              21.78363             22.486702            99.0                 23.38861             22.469606            21.061943            20.662273000000006   20.551134            19.486485            19.800297            19.027107            17.614973000000006   0.3198252              1.1289433999999998     20.887468              4.484905               1.849584               0.18630983              0.2704493               0.10288092              0.048111852             0.06387744              0.070260614             0.017608328             0.7508370000000006       1.0646490000000028    0.1210983527592345      0.11357479475181236    1         247         45082.97767800996   
  54.621179   -35.45074   SPLUS-s28s32   iDR3.SPLUS-s28s32.024504   51.26658690782168    -36.373620054006906   46.24552             52        9.459021             12.0              3              20.83792             20.768608            20.66486             20.470768            20.654467            21.116545            20.602089000000007   20.913275            20.11068             20.991262            20.541077            21.335423            0.19042476             0.26226157             0.3568801              0.28264764             0.33497298             0.20766895              0.24863401              0.13990146              0.07881224              0.18569598              0.2402509               0.4491609               -0.07798700000000025     0.8025950000000002    0.2324982053657447      0.16057330937596448    1         247         10329.139681044278  
  54.621179   -35.45074   SPLUS-s28s34   iDR3.SPLUS-s28s34.039887   54.81256723371773    -35.807333616712974   8.241572             9         5.9975085            12.0              3              21.863354            21.198284            21.76309             22.1791              21.728638            21.647686            21.108543            20.804718            19.833323            20.918161            20.145632            20.050768            0.49529183             0.36665156             0.9566596              1.4238878              0.9166785              0.32170606              0.4247821               0.12456605              0.063421935             0.17731842              0.18639712              0.16069178              -0.11344300000000018     0.9713950000000011    0.21669915293765896     0.13978212565183978    1         247         1400.5719467855185  
  54.621179   -35.45074   SPLUS-s28s38   iDR3.SPLUS-s28s38.027231   62.27668281669692    -36.176887605438      13.122944            29        5.0955224            11.0              0              25.535973            24.09919             99.0                 21.246170000000006   21.810452            21.480965            21.69736             20.618088            19.445501            20.21089             19.84195             20.053028            9.017319               4.276399               21.066103              0.4738497              0.74463                0.16810043              0.49671286              0.08118461              0.03604275              0.08724007              0.14852563              0.152256                0.40719800000000106      1.172587              0.11917118239934099     0.08882578864504723    1         247         22495.20670254732   
  54.621179   -35.45074   SPLUS-s28s39   iDR3.SPLUS-s28s39.034793   64.17938350104384    -35.97829007542258    8.31741              19        5.7541466            11.0              2              21.820799            23.81274             99.0                 21.151508            20.721558            23.281536            20.110727            20.895432            19.805225            20.975441            19.373407            19.861027            0.28843737             3.1926098              21.061686              0.4512757000000001     0.29741722             0.8270731               0.12801953              0.104145534             0.04641409              0.176156                0.09603761              0.12641081              -0.08000900000000044     1.0902069999999995    0.2046392645318712      0.1140199982576445     1         247         27991.522035703514  
  54.621179   -35.45074   SPLUS-s28s39   iDR3.SPLUS-s28s39.044954   64.1773145578525     -35.899782728299925   8.462396             26        5.915603             12.0              2              21.111431            20.925508            21.710045            20.161375            20.03017             21.508747            19.785952            20.523056            19.735558            20.266087            20.151587            19.765747            0.15638997             0.23851523             0.8471015              0.19079578             0.1645822              0.16990948              0.09837703              0.07606239              0.044080034             0.09416741              0.19236611              0.1165878               0.25696900000000156      0.7874979999999994    0.12104952820486413     0.08791209569765275    1         247         27981.551259509135  
  54.621179   -35.45074   SPLUS-s28s40   iDR3.SPLUS-s28s40.035206   64.28539573989883    -35.48847973371497    19.180706            32        8.422239999999999    11.0              2              25.605164            99.0                 23.220825            19.865               19.801258            21.395874            19.973331            20.745983            19.531086            20.03156             19.05598             19.621616            9.888136               21.606308              4.2645125              0.16441143             0.13468914             0.15445854              0.11401715              0.095492594             0.038169622             0.11140304              0.07454433              0.13466197              0.714423                 1.2148970000000006    0.14672925008358229     0.10283849256222945    1         247         28323.74644597794   
  54.621179   -35.45074   SPLUS-s28s41   iDR3.SPLUS-s28s41.021294   66.27901003512955    -36.4121400596876     8.22137              13        5.0946407            10.0              0              21.735178            22.411133            99.0                 99.0                 22.485119            21.137970000000006   21.639515            20.869873            19.904903            20.673836            20.044857            20.265177            0.27597812             0.9468587              21.090708              21.181679000000006     1.4435049              0.13732193              0.47754565              0.10131802              0.051581635999999986    0.12788217              0.18071549              0.17421795              0.1960369999999969       0.9649699999999974    0.1631538861953012      0.11369259584140427    1         247         34137.11387705785   
  54.621179   -35.45074   SPLUS-s28s44   iDR3.SPLUS-s28s44.010519   71.2201415163097     -36.6151248507424     9.615047             9         5.8698215            12.0              0              21.61906             21.347673            21.447355            25.47702             22.982594            21.176674            21.52688             20.979961            19.974072            20.730785            19.997976            20.38866             0.3572405              0.44976664             0.8068068              32.722294              3.1032212              0.22460611              0.61227494              0.15156336              0.072234705             0.15211661              0.17395587              0.20332463              0.2491759999999985       1.0058889999999998    0.21473452245128566     0.16789670842791002    1         247         48444.39679377355   
  54.621179   -35.45074   SPLUS-s28s44   iDR3.SPLUS-s28s44.032324   72.51359020821991    -35.949944596520645   13.277572            23        5.8011165            12.0              3              24.93727             21.855326            21.39251             20.877716            20.786007            21.872292            19.976265            20.819426            19.876469            20.423687            19.25818             19.765291            7.475343700000002      0.7161502              0.772428               0.48571223             0.42105496             0.42408115              0.15403440000000002     0.12928371              0.06545794              0.1144851               0.08916339              0.114249416             0.39573899999999895      0.9429569999999998    0.1726879144392395      0.1449103846534392     1         247         52265.92065365377   
  54.621179   -35.45074   SPLUS-s28s44   iDR3.SPLUS-s28s44.042054   72.51006677555092    -35.83174739353617    15.632298            282       4.0539365            12.0              2              17.956112            17.985754            17.638447            17.14682             17.289257            16.955687            16.793392            20.666782            16.375632999999997   16.642048000000006   16.566270000000006   20.750961            0.01843219             0.028629303            0.034579337            0.02334267             0.024397545            0.008093549             0.014032716             0.11307059              0.005629332             0.0060488936            0.010880939             0.2802226               4.024733999999995        4.291149000000004     0.11323227206380794     0.11321063422538681    1         247         52281.819078707675  
  54.621179   -35.45074   SPLUS-s30s35   iDR3.SPLUS-s30s35.019605   58.93126891637041    -39.01890618110065    12.21383             7         8.858197             12.0              3              21.964128            23.75367             21.428606            21.09261             21.493294            21.937798            21.376299            20.965395            19.302155            20.627438            21.199774            20.848064            0.47431737             3.9024904              0.7902033              0.5456333000000001     0.7549168              0.41803598              0.5157185000000001      0.14025162              0.038898047000000005    0.13119699              0.4674164000000001      0.2998291               0.3379569999999994       1.6632400000000018    0.19204990783045042     0.1455457830822955     1         247         17817.192177083412  
  54.621179   -35.45074   SPLUS-s30s36   iDR3.SPLUS-s30s36.048176   60.98117102517535    -38.22297932292475    11.7531              18        7.617036             12.0              3              21.34403             20.933727            21.098621            22.22597             21.34748             20.573303            20.282982            20.679504            19.86531             20.846127            21.107342000000006   21.44295             0.27511314             0.29760143             0.5192665              1.4445926000000002     0.65744835             0.11805671              0.19701748              0.103376925             0.056038525             0.14867464              0.39657202              0.44937372              -0.16662299999999775     0.8141940000000005    0.1810826805677043      0.1175887107958551     1         247         20858.96069377248   
  54.621179   -35.45074   SPLUS-s30s42   iDR3.SPLUS-s30s42.048842   71.48616961051255    -38.25364184649485    10.199056            45        5.720120400000001    12.0              2              23.09049             21.557270000000006   20.630074            20.474726            20.238739            22.214573            19.76646             20.929338            18.789469            19.770382            18.699482            19.04983             0.9920533              0.42094725             0.30863765             0.24214415             0.18930423             0.32106847              0.09574413              0.10678908              0.022143522             0.058217622             0.059079837             0.062139753             1.1589559999999999       2.139869000000001     0.12162729594372014     0.10906073158479583    1         247         49544.393680701425  
  54.621179   -35.45074   SPLUS-s31s37   iDR3.SPLUS-s31s37.007496   64.12838931125954    -40.647640082536476   8.381282             37        5.556905             9.0               3              27.335457            99.0                 99.0                 99.0                 21.788033            23.123522            21.251558            20.635845            19.697517            19.891684            18.39857             19.132204            49.144188              21.66324               21.01718               21.210186              0.74309546             0.74592835              0.34147376              0.083605796             0.043803833             0.063023195             0.04089051              0.06430291              0.7441609999999983       0.9383279999999985    0.10469886452489177     0.09438593597716508    1         247         32778.044026253025  
  54.621179   -35.45074   SPLUS-s31s38   iDR3.SPLUS-s31s38.003079   65.88604302125152    -40.775023929096754   15.584188            45        5.6093335            12.0              0              23.279968            21.294365            20.923464000000006   20.136654            20.427183            22.85416             19.728516            20.623085            18.440956            20.453445            18.153805            18.315262            1.1278975              0.34734544             0.44349584             0.2084656              0.25472116             0.6032479000000001      0.09976958              0.081999995             0.01813354              0.09684551              0.03464855              0.029000584             0.16964000000000112      2.1821289999999998    0.12689780134880244     0.08398109580692327    1         247         37177.019306353344  
  54.621179   -35.45074   SPLUS-s32s37   iDR3.SPLUS-s32s37.039061   64.90323896836749    -41.115694326563776   9.469837             6         1.82                 11.0              0              22.772398000000006   25.475388            21.402697            22.21916             99.0                 21.983013            20.51897             20.990019            17.135336            20.251856            20.716312            19.846592            1.32058                26.048634              1.088466               1.8930769              20.722971              0.4360464               0.28550717              0.19372907              0.011844126000000002    0.13804701              0.5119817               0.18402989              0.7381630000000001       3.8546830000000014    0.23788217573623502     0.19409079288768125    1         247         35458.25071209274   
  54.621179   -35.45074   SPLUS-s32s39   iDR3.SPLUS-s32s39.036794   68.95252484230859    -40.910755603387656   10.636407            175       4.7260847            12.0              2              19.819286            19.369112            18.991621            18.84358             19.127884            19.128117            18.709064            20.583023            18.358284            18.483873000000006   18.264801            21.058935            0.05979637400000001    0.07197339             0.0877556              0.06501626             0.07706026             0.026785005             0.044318866             0.079571664             0.017184176000000002    0.02092785              0.036984436             0.3679304               2.0991499999999945       2.2247389999999996    0.08227772856217773     0.0814060539304533     1         247         44991.66945083309   
  54.621179   -35.45074   SPLUS-s33s38   iDR3.SPLUS-s33s38.013877   68.55132095982017    -42.97312832183834    8.768866000000001    12        4.203804             12.0              2              23.276983            22.934212            20.38295             19.982365            21.424152            22.349197            21.294117            20.9033              19.587936            20.45059             19.076958            19.508875            1.970006               2.6538956              0.49117237             0.30811465             1.1218649              1.0222079               0.7571654000000001      0.19580711              0.08002672              0.14044689              0.084544845             0.09571635              0.4527100000000033       1.3153640000000024    0.24096836563587387     0.21152943114496028    1         247         47261.362708684625  
  54.621179   -35.45074   SPLUS-s27s24   iDR3.SPLUS-s27s24.035964   37.07164506673429    -34.63429068238714    15.099954            40        9.138472             12.0              3              21.098478            20.629503            20.58384             20.387959            20.81007             20.727484            20.229395            20.655502            19.823214            20.67558             21.840136            20.575459            0.14265256             0.16435263             0.33707017             0.20344792             0.28187686             0.081547976             0.13375786              0.07543507              0.044149783             0.12553312              0.8773369000000001      0.23455529              -0.020078000000001595    0.8322879999999984    0.14645481898127935     0.08740510926056891    1         247         51741.15439581523   
  54.621179   -35.45074   SPLUS-s27s24   iDR3.SPLUS-s27s24.046964   37.658052085843956   -34.25551896625499    23.284370000000006   55        7.7686815            12.0              3              22.06114             20.679771            21.010881            21.255491            20.714056            20.611172            20.143085            20.712141            19.758339000000007   20.547077            20.905066            20.626133            0.3336534              0.17427857             0.49766505             0.4400234000000001     0.26324496             0.07523723              0.12632857              0.080645055             0.042736944000000006    0.11318008              0.37685436              0.24771288              0.16506399999999743      0.9538019999999925    0.13897249873539522     0.0912692241580488     1         247         50235.26259243472   
  54.621179   -35.45074   SPLUS-s32s22   iDR3.SPLUS-s32s22.003233   38.53935062317026    -42.117292049452026   13.6628685           12        8.180692             10.0              3              22.59489             99.0                 22.493582            21.107136            25.120605            20.96651             99.0                 20.634928            18.8802              20.354305            19.783905            20.815895            1.5745745              20.80897               3.2063437              0.9478899              36.814487              0.31698190000000004     20.682087               0.18119006              0.044602092             0.15964718              0.17735465              0.39517963              0.2806229999999985       1.754728              0.24148925426353032     0.1865989937099878     1         247         50996.42526805471   
  54.621179   -35.45074   SPLUS-s38s30   iDR3.SPLUS-s38s30.035674   60.1706526977055     -48.62181788699665    10.016329            10        6.2315664            10.0              1              21.90213             21.392393            99.0                 99.0                 21.233719            21.263313            21.022217            20.957447            18.82466             20.796627            20.208109            20.446705            0.3171548              0.3903282              21.216873              21.38199               0.40842798             0.13494602              0.25940368              0.10798368              0.024599113             0.15483175              0.20181403              0.21723892              0.16081999999999752      2.132786999999997     0.18876796856035957     0.11075013095581047    1         247         49648.9121325109    
