# Field_1         ID                        RA_1                 DEC_1                   FWHM_1               ISOarea_1   KRON_RADIUS_1        nDet_magPStotal_1   PhotoFlagDet_1   U_PStotal_1          F378_PStotal_1       F395_PStotal_1       F410_PStotal_1       F430_PStotal_1       G_PStotal_1          F515_PStotal_1       R_PStotal_1          F660_PStotal_1       I_PStotal_1          F861_PStotal_1       Z_PStotal_1          e_U_PStotal_1        e_F378_PStotal_1      e_F395_PStotal_1     e_F410_PStotal_1      e_F430_PStotal_1      e_G_PStotal_1          e_F515_PStotal_1      e_R_PStotal_1          e_F660_PStotal_1        e_I_PStotal_1          e_F861_PStotal_1       e_Z_PStotal_1          r_-_i_1                 r_-_J0660_1           e(r_-_i)_1             e(r_-_J0660)_1         P(GoodPho)_1         P(BadPho)_1           Field_2         ID_2                        RA_2                 DEC_2                   FWHM_2               ISOarea_2   KRON_RADIUS_2        nDet_magPStotal_2   PhotoFlagDet_2   U_PStotal_2          F378_PStotal_2       F395_PStotal_2       F410_PStotal_2       F430_PStotal_2       G_PStotal_2          F515_PStotal_2       R_PStotal_2          F660_PStotal_2       I_PStotal_2          F861_PStotal_2       Z_PStotal_2          e_U_PStotal_2        e_F378_PStotal_2      e_F395_PStotal_2     e_F410_PStotal_2      e_F430_PStotal_2      e_G_PStotal_2          e_F515_PStotal_2       e_R_PStotal_2          e_F660_PStotal_2        e_I_PStotal_2          e_F861_PStotal_2       e_Z_PStotal_2          r_-_i_2                 r_-_J0660_2           e(r_-_i)_2             e(r_-_J0660)_2         P(GoodPho)_2         P(BadPho)_2          
  SPLUS-s22s17    iDR3.SPLUS-s22s17.009036    24.866119774091892   -28.731810148011185     5.113501             9           5.6129727            10.0                2                99.0                 22.039364000000006   99.0                 21.520903            22.141914            21.1739              21.056004            20.988056            19.620783            21.057892            19.890907            20.66766             22.102518            0.71928334            20.977829            0.70356464            1.2068397             0.18626541             0.33201802            0.12753253             0.045216057             0.18372819             0.14767158             0.24864195             -0.06983599999999868    1.3672730000000008    0.22365284261300372    0.13531089393994908    0.694689714420837    0.30531028557916295   SPLUS-s22s17    iDR3.SPLUS-s22s17.009036    24.866119774091892   -28.731810148011185     5.113501             9           5.6129727            10.0                2                99.0                 22.039364000000006   99.0                 21.520903            22.141914            21.1739              21.056004            20.988056            19.620783            21.057892            19.890907            20.66766             22.102518            0.71928334            20.977829            0.70356464            1.2068397             0.18626541             0.33201802             0.12753253             0.045216057             0.18372819             0.14767158             0.24864195             -0.06983599999999868    1.3672730000000008    0.22365284261300372    0.13531089393994908    1.0E20               1.0E20               
  SPLUS-s25s17    iDR3.SPLUS-s25s17.048772    25.322153335547426   -31.622618529509893     5.8323255            21          4.3918610000000005   10.0                0                99.0                 99.0                 21.63263             21.78088             21.918837            23.312588            22.401737            20.759686            19.643867            19.925566            19.974283            19.730106            21.503845            21.343826             0.9995241            0.99170816            1.1196778             1.2236533              1.2727506000000002    0.11006818             0.046008855             0.06340874             0.1290531              0.087870315            0.8341199999999986      1.1158189999999983    0.12702626719265586    0.11929718767399097    0.8023888430181915   0.19761115698180853   SPLUS-s25s17    iDR3.SPLUS-s25s17.048772    25.322153335547426   -31.622618529509893     5.8323255            21          4.3918610000000005   10.0                0                99.0                 99.0                 21.63263             21.78088             21.918837            23.312588            22.401737            20.759686            19.643867            19.925566            19.974283            19.730106            21.503845            21.343826             0.9995241            0.99170816            1.1196778             1.2236533              1.2727506000000002     0.11006818             0.046008855             0.06340874             0.1290531              0.087870315            0.8341199999999986      1.1158189999999983    0.12702626719265586    0.11929718767399097    1.0E20               1.0E20               
  SPLUS-s26s20    iDR3.SPLUS-s26s20.039666    30.79431801360163    -33.13560780653584      4.133464             8           4.598986599999999    11.0                0                21.311226            99.0                 22.278307            21.355421            21.431347            21.34309             20.923565            20.935307            19.679087            20.406727            19.955223            20.099363            0.31452098           21.210655             2.1463835            0.8497995             0.85175186            0.280617               0.4121636             0.16017619             0.05758382              0.110776454            0.1719822              0.14760545             0.5285800000000016      1.2562200000000026    0.19475069859625718    0.17021253822415228    0.7614960745091273   0.23850392549087274   SPLUS-s26s20    iDR3.SPLUS-s26s20.039666    30.79431801360163    -33.13560780653584      4.133464             8           4.598986599999999    11.0                0                21.311226            99.0                 22.278307            21.355421            21.431347            21.34309             20.923565            20.935307            19.679087            20.406727            19.955223            20.099363            0.31452098           21.210655             2.1463835            0.8497995             0.85175186            0.280617               0.4121636              0.16017619             0.05758382              0.110776454            0.1719822              0.14760545             0.5285800000000016      1.2562200000000026    0.19475069859625718    0.17021253822415228    1.0E20               1.0E20               
  SPLUS-s26s23    iDR3.SPLUS-s26s23.008962    36.3123023911265     -33.9934059739231       5.77682              14          6.4227815            10.0                0                99.0                 22.815292000000003   22.515896            99.0                 21.906036            21.56984             21.685043            20.985916            18.68723             20.215687            19.772444            19.881514000000006   22.049786            1.8260417             1.9464244            20.988493             1.0598217             0.275358               0.6542972             0.14340538             0.023561371             0.099021286            0.13369898             0.12921387             0.7702290000000005      2.298686              0.17427081825147375    0.1453280469019798     0.6926601858646382   0.30733981413536177   SPLUS-s26s23    iDR3.SPLUS-s26s23.008962    36.3123023911265     -33.9934059739231       5.77682              14          6.4227815            10.0                0                99.0                 22.815292000000003   22.515896            99.0                 21.906036            21.56984             21.685043            20.985916            18.68723             20.215687            19.772444            19.881514000000006   22.049786            1.8260417             1.9464244            20.988493             1.0598217             0.275358               0.6542972              0.14340538             0.023561371             0.099021286            0.13369898             0.12921387             0.7702290000000005      2.298686              0.17427081825147375    0.1453280469019798     1.0E20               1.0E20               
  SPLUS-s27s14    iDR3.SPLUS-s27s14.021451    21.339150435350046   -34.93050579729429      2.1357577            10          4.785869             11.0                0                25.103348            99.0                 21.466967            22.028072            21.893152            22.939016            22.06364             20.792755            18.015877            19.906296            19.611696            19.61237             5.6607056            21.862848             0.6186017            1.0728645             1.0182892             1.2531446000000002     1.0859544             0.14824086             0.017403038             0.07309489             0.1203295              0.0892                 0.8864589999999986      2.776878              0.16528222989072872    0.14925889690456998    0.6701365107125126   0.3298634892874875    SPLUS-s27s14    iDR3.SPLUS-s27s14.021451    21.339150435350046   -34.93050579729429      2.1357577            10          4.785869             11.0                0                25.103348            99.0                 21.466967            22.028072            21.893152            22.939016            22.06364             20.792755            18.015877            19.906296            19.611696            19.61237             5.6607056            21.862848             0.6186017            1.0728645             1.0182892             1.2531446000000002     1.0859544              0.14824086             0.017403038             0.07309489             0.1203295              0.0892                 0.8864589999999986      2.776878              0.16528222989072872    0.14925889690456998    1.0E20               1.0E20               
  SPLUS-s27s24    iDR3.SPLUS-s27s24.012311    37.13504214102179    -35.27524199624294      4.183585             18          5.3353652999999985   10.0                0                99.0                 99.0                 23.127787            21.274164000000006   21.105719            21.571903            22.062613            20.623104            19.01789             19.956215            19.559574            19.768772            22.450966            21.824951             3.299778             0.4450603             0.36900875            0.16803938             0.6707086999999999    0.07412619999999999    0.024616031             0.067206316            0.11242917             0.11385433             0.6668890000000012      1.6052140000000001    0.10005689599788639    0.07810660989079579    0.7056804105576138   0.29431958944238623   SPLUS-s27s24    iDR3.SPLUS-s27s24.012311    37.13504214102179    -35.27524199624294      4.183585             18          5.3353652999999985   10.0                0                99.0                 99.0                 23.127787            21.274164000000006   21.105719            21.571903            22.062613            20.623104            19.01789             19.956215            19.559574            19.768772            22.450966            21.824951             3.299778             0.4450603             0.36900875            0.16803938             0.6707086999999999     0.07412619999999999    0.024616031             0.067206316            0.11242917             0.11385433             0.6668890000000012      1.6052140000000001    0.10005689599788639    0.07810660989079579    1.0E20               1.0E20               
  SPLUS-s27s26    iDR3.SPLUS-s27s26.029975    41.58077151826549    -34.71571373159738      5.1709614            18          5.7185435            11.0                0                22.908365            99.0                 20.936373            22.329067            23.002964            22.07719             21.46086             20.710835            19.197662            20.149181            19.774656            19.607267            0.8975185            21.737047             0.4125031            1.2031184             2.1377509             0.30614442             0.39074582            0.09432635             0.030600682             0.08556562             0.13995838             0.09909658             0.5616540000000008      1.5131729999999983    0.12735358507049144    0.09916583102655685    0.7460172326632076   0.25398276733679237   SPLUS-s27s26    iDR3.SPLUS-s27s26.029975    41.58077151826549    -34.71571373159738      5.1709614            18          5.7185435            11.0                0                22.908365            99.0                 20.936373            22.329067            23.002964            22.07719             21.46086             20.710835            19.197662            20.149181            19.774656            19.607267            0.8975185            21.737047             0.4125031            1.2031184             2.1377509             0.30614442             0.39074582             0.09432635             0.030600682             0.08556562             0.13995838             0.09909658             0.5616540000000008      1.5131729999999983    0.12735358507049144    0.09916583102655685    1.0E20               1.0E20               
  SPLUS-s17s22    iDR3.SPLUS-s17s22.020883    314.8231520775016    -21.874464550710453     3.4378757000000006   12          4.026848             8.0                 3                99.0                 99.0                 99.0                 99.0                 21.561373            21.843142            21.056774            20.57077             17.773394            20.075792            19.788591            19.64587             22.17479             21.578186             21.114975            21.18539              0.66977406            0.31407362             0.32392237            0.09795906             0.013426422             0.108883               0.15042916             0.11113792             0.4949779999999997      2.797376              0.14646325520444914    0.09887490199138346    0.7636848444282495   0.23631515557175056   SPLUS-s17s22    iDR3.SPLUS-s17s22.020883    314.8231520775016    -21.874464550710453     3.4378757000000006   12          4.026848             8.0                 3                99.0                 99.0                 99.0                 99.0                 21.561373            21.843142            21.056774            20.57077             17.773394            20.075792            19.788591            19.64587             22.17479             21.578186             21.114975            21.18539              0.66977406            0.31407362             0.32392237             0.09795906             0.013426422             0.108883               0.15042916             0.11113792             0.4949779999999997      2.797376              0.14646325520444914    0.09887490199138346    1.0E20               1.0E20               
  SPLUS-s20s24    iDR3.SPLUS-s20s24.015160    317.4865019780404    -26.02843019176867      5.8389544            7           6.9571114000000005   8.0                 2                99.0                 99.0                 99.0                 21.485628            99.0                 21.36766             20.73442             20.993006            20.257687            20.95                20.827969            20.723146            22.484953            21.885387             21.287693            0.50462943            21.423386             0.14569074             0.19789892            0.10717136             0.07979519              0.15351252             0.3138673              0.23244502             0.043006000000001876    0.7353190000000005    0.1872212439895644     0.1336150169381634     0.9177188639456231   0.08228113605437692   SPLUS-s20s24    iDR3.SPLUS-s20s24.015160    317.4865019780404    -26.02843019176867      5.8389544            7           6.9571114000000005   8.0                 2                99.0                 99.0                 99.0                 21.485628            99.0                 21.36766             20.73442             20.993006            20.257687            20.95                20.827969            20.723146            22.484953            21.885387             21.287693            0.50462943            21.423386             0.14569074             0.19789892             0.10717136             0.07979519              0.15351252             0.3138673              0.23244502             0.043006000000001876    0.7353190000000005    0.1872212439895644     0.1336150169381634     1.0E20               1.0E20               
  SPLUS-s20s24    iDR3.SPLUS-s20s24.033581    318.5667405041096    -25.68479948523364      1.934567             11          4.225943             10.0                0                99.0                 99.0                 24.408821            21.65985             21.793812            21.551231            21.06203             20.519342            18.294601            19.944237            19.891012            19.98345             22.484953            21.885387             8.196698             0.58211535            0.6508725999999999    0.168772               0.25969446            0.07171046             0.017577244             0.06252753             0.13481185             0.1185529              0.5751050000000006      2.2247410000000016    0.09514243049929144    0.07383325524482269    0.8125750102466542   0.1874249897533457    SPLUS-s20s24    iDR3.SPLUS-s20s24.033581    318.5667405041096    -25.68479948523364      1.934567             11          4.225943             10.0                0                99.0                 99.0                 24.408821            21.65985             21.793812            21.551231            21.06203             20.519342            18.294601            19.944237            19.891012            19.98345             22.484953            21.885387             8.196698             0.58211535            0.6508725999999999    0.168772               0.25969446             0.07171046             0.017577244             0.06252753             0.13481185             0.1185529              0.5751050000000006      2.2247410000000016    0.09514243049929144    0.07383325524482269    1.0E20               1.0E20               
  SPLUS-s22s21    iDR3.SPLUS-s22s21.008881    314.80189569758863   -28.805591480568616     4.3465548            18          6.4250050000000005   10.0                0                24.21946             99.0                 99.0                 21.810928            21.240788            22.629725            22.718536            20.91505             17.847746            20.367756            19.996319            20.12516             2.076985             22.026201             21.499115            0.549392              0.31892943            0.3872753              1.0311053             0.08680889             0.011464614             0.068026796            0.11548210000000002    0.10026173             0.5472940000000008      3.067304              0.11028793386884042    0.08756266759984586    0.7513866679747145   0.2486133320252855    SPLUS-s22s21    iDR3.SPLUS-s22s21.008881    314.80189569758863   -28.805591480568616     4.3465548            18          6.4250050000000005   10.0                0                24.21946             99.0                 99.0                 21.810928            21.240788            22.629725            22.718536            20.91505             17.847746            20.367756            19.996319            20.12516             2.076985             22.026201             21.499115            0.549392              0.31892943            0.3872753              1.0311053              0.08680889             0.011464614             0.068026796            0.11548210000000002    0.10026173             0.5472940000000008      3.067304              0.11028793386884042    0.08756266759984586    1.0E20               1.0E20               
  SPLUS-s23s21    iDR3.SPLUS-s23s21.031175    315.25519920704437   -29.62718685642611      2.1973448            9           1.82                 10.0                0                99.0                 21.039799            99.0                 24.614529            20.875313            22.041988            22.42436             20.683144            19.158916            19.675415            19.224983            19.047112            21.920748            0.30255896            21.030153            12.625424             0.49345547            0.46320722             1.3645413999999998    0.12121781             0.03951837              0.06256957             0.09001503             0.060652062            1.0077289999999977      1.5242279999999973    0.13641374033132073    0.12749689811384823    0.5853858154400075   0.41461418455999255   SPLUS-s23s21    iDR3.SPLUS-s23s21.031175    315.25519920704437   -29.62718685642611      2.1973448            9           1.82                 10.0                0                99.0                 21.039799            99.0                 24.614529            20.875313            22.041988            22.42436             20.683144            19.158916            19.675415            19.224983            19.047112            21.920748            0.30255896            21.030153            12.625424             0.49345547            0.46320722             1.3645413999999998     0.12121781             0.03951837              0.06256957             0.09001503             0.060652062            1.0077289999999977      1.5242279999999973    0.13641374033132073    0.12749689811384823    1.0E20               1.0E20               
  SPLUS-s23s26    iDR3.SPLUS-s23s26.028592    322.5727334652428    -29.77117657591379      2.1561282000000004   11          2.8821328            11.0                0                99.0                 22.74936             22.619898000000006   21.629877            21.671793            21.95769             21.697086            20.650002            19.35594             20.066662            19.851917            19.793894            22.541887            0.90991807            1.3738582            0.46060625            0.4712691             0.2032293              0.39399746            0.07031230000000001    0.030714037000000007    0.060630605            0.120882034            0.09433183             0.5833399999999997      1.2940620000000003    0.09284336160413423    0.07672790626706408    0.7853121281134814   0.2146878718865186    SPLUS-s23s26    iDR3.SPLUS-s23s26.028592    322.5727334652428    -29.77117657591379      2.1561282000000004   11          2.8821328            11.0                0                99.0                 22.74936             22.619898000000006   21.629877            21.671793            21.95769             21.697086            20.650002            19.35594             20.066662            19.851917            19.793894            22.541887            0.90991807            1.3738582            0.46060625            0.4712691             0.2032293              0.39399746             0.07031230000000001    0.030714037000000007    0.060630605            0.120882034            0.09433183             0.5833399999999997      1.2940620000000003    0.09284336160413423    0.07672790626706408    1.0E20               1.0E20               
  SPLUS-s24s51    iDR3.SPLUS-s24s51.047618    319.5209390552464    -30.75470581653648      2.0907438000000003   14          3.59311              10.0                0                99.0                 99.0                 22.400883            22.8923              22.45873             21.847546            21.438374            20.663872            17.824728            20.00679             19.808601            19.649298            22.472128            21.960213             1.1552577            1.5058107             0.97780055            0.18916601             0.3276173             0.072380275            0.011569082             0.054039434            0.103674084            0.07300496             0.6570820000000026      2.839144000000001     0.09032809438992931    0.07329903046697377    0.759592221310453    0.24040777868954702   SPLUS-s24s51    iDR3.SPLUS-s24s51.047618    319.5209390552464    -30.75470581653648      2.0907438000000003   14          3.59311              10.0                0                99.0                 99.0                 22.400883            22.8923              22.45873             21.847546            21.438374            20.663872            17.824728            20.00679             19.808601            19.649298            22.472128            21.960213             1.1552577            1.5058107             0.97780055            0.18916601             0.3276173              0.072380275            0.011569082             0.054039434            0.103674084            0.07300496             0.6570820000000026      2.839144000000001     0.09032809438992931    0.07329903046697377    1.0E20               1.0E20               
  SPLUS-s25s51    iDR3.SPLUS-s25s51.027474    318.3037049611436    -32.40773463341627      2.4989232999999995   11          4.756575             10.0                0                99.0                 99.0                 21.287224            22.287098            22.120518            22.269062            22.911755            20.972736            17.603405            20.252487            19.789265            19.847647            22.341827            21.909204000000006    0.44583938           0.93048453            0.7658946             0.3063843              1.2982414             0.102432884            0.010638744             0.07725216             0.1196843              0.101726085            0.7202490000000026      3.3693310000000025    0.12829805902359964    0.10298387542938454    0.6802598427869312   0.3197401572130688    SPLUS-s25s51    iDR3.SPLUS-s25s51.027474    318.3037049611436    -32.40773463341627      2.4989232999999995   11          4.756575             10.0                0                99.0                 99.0                 21.287224            22.287098            22.120518            22.269062            22.911755            20.972736            17.603405            20.252487            19.789265            19.847647            22.341827            21.909204000000006    0.44583938           0.93048453            0.7658946             0.3063843              1.2982414              0.102432884            0.010638744             0.07725216             0.1196843              0.101726085            0.7202490000000026      3.3693310000000025    0.12829805902359964    0.10298387542938454    1.0E20               1.0E20               
  SPLUS-s02s08    iDR3.SPLUS-s02s08.023468    334.87498001297945   -1.5215278815416422     11.504432            18          4.968173             9.0                 0                99.0                 99.0                 99.0                 21.77274             22.159826            22.18611             21.91219             20.963848            18.67654             20.537708            20.051514            19.928938            21.894917            21.620932             21.166868            0.68531334            0.8986618000000001    0.29607078             0.5602670999999999    0.10719071             0.0208797               0.11197884             0.1560042              0.123668246            0.4261400000000002      2.2873079999999995    0.15501325400768057    0.10920535784655484    0.7624625392224831   0.23753746077751686   SPLUS-s02s08    iDR3.SPLUS-s02s08.023468    334.87498001297945   -1.5215278815416422     11.504432            18          4.968173             9.0                 0                99.0                 99.0                 99.0                 21.77274             22.159826            22.18611             21.91219             20.963848            18.67654             20.537708            20.051514            19.928938            21.894917            21.620932             21.166868            0.68531334            0.8986618000000001    0.29607078             0.5602670999999999     0.10719071             0.0208797               0.11197884             0.1560042              0.123668246            0.4261400000000002      2.2873079999999995    0.15501325400768057    0.10920535784655484    1.0E20               1.0E20               
  SPLUS-s02s12    iDR3.SPLUS-s02s12.006841    339.03985682863623   -1.7760565035215128     7.5903344            5           7.8671117            10.0                3                99.0                 21.38299             99.0                 20.539406            22.496126            22.47486             21.299133            20.639042            19.413555            20.106514            19.714325            19.480503            21.527538            0.6971723000000001    20.35665             0.5310482             2.9489422000000003    1.3211831              0.78998643            0.19082844             0.086608365             0.17096755             0.24002732             0.14434406             0.5325279999999992      1.225487000000001     0.2562135762715085     0.20956264552826875    0.7399738075830007   0.26002619241699926   SPLUS-s02s12    iDR3.SPLUS-s02s12.006841    339.03985682863623   -1.7760565035215128     7.5903344            5           7.8671117            10.0                3                99.0                 21.38299             99.0                 20.539406            22.496126            22.47486             21.299133            20.639042            19.413555            20.106514            19.714325            19.480503            21.527538            0.6971723000000001    20.35665             0.5310482             2.9489422000000003    1.3211831              0.78998643             0.19082844             0.086608365             0.17096755             0.24002732             0.14434406             0.5325279999999992      1.225487000000001     0.2562135762715085     0.20956264552826875    1.0E20               1.0E20               
  SPLUS-s02s20    iDR3.SPLUS-s02s20.012704    351.0395290463601    -1.6556682424755191     3.3997915            16          4.228128400000001    9.0                 0                22.609482            99.0                 99.0                 99.0                 21.092937            22.283484            21.970879            20.544588            18.251467            20.112143            19.665928            19.436563            0.7373205            21.381956             20.833925            20.997356             0.51499367            0.47198796             0.86263514            0.09757704             0.017312596             0.09276554             0.1354221              0.09446945             0.4324450000000013      2.2931209999999993    0.134635523346007      0.09910098241400445    0.7300408081812015   0.26995919181879846   SPLUS-s02s20    iDR3.SPLUS-s02s20.012704    351.0395290463601    -1.6556682424755191     3.3997915            16          4.228128400000001    9.0                 0                22.609482            99.0                 99.0                 99.0                 21.092937            22.283484            21.970879            20.544588            18.251467            20.112143            19.665928            19.436563            0.7373205            21.381956             20.833925            20.997356             0.51499367            0.47198796             0.86263514             0.09757704             0.017312596             0.09276554             0.1354221              0.09446945             0.4324450000000013      2.2931209999999993    0.134635523346007      0.09910098241400445    1.0E20               1.0E20               
  SPLUS-s03s04    iDR3.SPLUS-s03s04.005854    329.10938475802544   -3.2967492274657717     3.2029083            8           5.427381             9.0                 0                99.0                 99.0                 23.063671            99.0                 22.051762            23.155027            20.998535            20.660255            19.860447            20.629807            19.902378            20.239199            21.60248             21.248102             3.82402              20.798605             1.4339732             1.5069203000000002     0.43289852            0.12850928             0.07216185              0.14466839             0.15105678             0.16888711             0.03044799999999981     0.7998079999999987    0.19350343178174       0.14738374279933625    0.763536828674673    0.23646317132532702   SPLUS-s03s04    iDR3.SPLUS-s03s04.005854    329.10938475802544   -3.2967492274657717     3.2029083            8           5.427381             9.0                 0                99.0                 99.0                 23.063671            99.0                 22.051762            23.155027            20.998535            20.660255            19.860447            20.629807            19.902378            20.239199            21.60248             21.248102             3.82402              20.798605             1.4339732             1.5069203000000002     0.43289852             0.12850928             0.07216185              0.14466839             0.15105678             0.16888711             0.03044799999999981     0.7998079999999987    0.19350343178174       0.14738374279933625    1.0E20               1.0E20               
  SPLUS-n14s04    iDR3.SPLUS-n14s04.032753    154.44812803028262   -17.519096669374854     3.3894231            21          6.57103              11.0                1                27.301605            99.0                 21.57072             22.467524            22.324055            22.635962            24.237165            20.766521            18.978153            19.66745             19.58786             19.335697            56.796886            21.530367             0.84419954           1.6134002             1.367289              0.51567435             5.7749877             0.09792446             0.027899614             0.052914277            0.102651075            0.07074735             1.0990710000000021      1.788368000000002     0.11130642648438736    0.10182135496859485    0.6990698352866596   0.3009301647133405    SPLUS-n14s04    iDR3.SPLUS-n14s04.032753    154.44812803028262   -17.519096669374854     3.3894231            21          6.57103              11.0                1                27.301605            99.0                 21.57072             22.467524            22.324055            22.635962            24.237165            20.766521            18.978153            19.66745             19.58786             19.335697            56.796886            21.530367             0.84419954           1.6134002             1.367289              0.51567435             5.7749877              0.09792446             0.027899614             0.052914277            0.102651075            0.07074735             1.0990710000000021      1.788368000000002     0.11130642648438736    0.10182135496859485    1.0E20               1.0E20               
  SPLUS-n14s04    iDR3.SPLUS-n14s04.056599    154.66805914952818   -16.853741120479807     8.864558             21          8.1311865            9.0                 2                99.0                 99.0                 99.0                 20.768862            21.70284             21.675209            21.251303            20.954933            20.159739            20.777111            19.74505             20.050499            22.119425            21.530367             20.981459            0.35518017            0.7898546             0.22180657             0.3878696             0.11489402             0.069033206             0.14123723             0.11854723             0.13427822             0.17782199999999904     0.7951940000000022    0.18206754507553866    0.13403812652524966    0.6687354328452377   0.33126456715476227   SPLUS-n14s04    iDR3.SPLUS-n14s04.056599    154.66805914952818   -16.853741120479807     8.864558             21          8.1311865            9.0                 2                99.0                 99.0                 99.0                 20.768862            21.70284             21.675209            21.251303            20.954933            20.159739            20.777111            19.74505             20.050499            22.119425            21.530367             20.981459            0.35518017            0.7898546             0.22180657             0.3878696              0.11489402             0.069033206             0.14123723             0.11854723             0.13427822             0.17782199999999904     0.7951940000000022    0.18206754507553866    0.13403812652524966    1.0E20               1.0E20               
  SPLUS-n15s02    iDR3.SPLUS-n15s02.010566    152.08154334885572   -19.372946135845933     1.7981198            7           6.602505000000002    10.0                0                99.0                 99.0                 24.883224            24.610418            22.039799            21.610966            21.422918            20.911894            19.21741             20.152126000000006   19.689035            19.533834            22.38349             21.745316             14.630519            12.119677             1.198396              0.3664264              0.6548096999999999    0.17796929             0.058227718             0.104959324            0.13967152             0.103037395            0.759767999999994       1.6944839999999992    0.2066144425678928     0.18725259764978328    0.6867052688675224   0.3132947311324776    SPLUS-n15s02    iDR3.SPLUS-n15s02.010566    152.08154334885572   -19.372946135845933     1.7981198            7           6.602505000000002    10.0                0                99.0                 99.0                 24.883224            24.610418            22.039799            21.610966            21.422918            20.911894            19.21741             20.152126000000006   19.689035            19.533834            22.38349             21.745316             14.630519            12.119677             1.198396              0.3664264              0.6548096999999999     0.17796929             0.058227718             0.104959324            0.13967152             0.103037395            0.759767999999994       1.6944839999999992    0.2066144425678928     0.18725259764978328    1.0E20               1.0E20               
  SPLUS-n16s05    iDR3.SPLUS-n16s05.014308    156.84854180126788   -20.583142510697602     4.6158495            5           5.7687610000000005   9.0                 0                99.0                 21.484222            99.0                 99.0                 21.064394            23.12647             22.164719            20.653437            18.911139            19.894363            19.520296            19.535933            21.847578            0.5647489             20.765127            20.751017             0.60696775            1.6165273              1.3200809             0.14362937             0.036570802             0.101250045            0.10562323             0.09623105             0.7590740000000018      1.7422980000000017    0.17572981403022916    0.14821207604483552    0.6735781938919042   0.3264218061080958    SPLUS-n16s05    iDR3.SPLUS-n16s05.014308    156.84854180126788   -20.583142510697602     4.6158495            5           5.7687610000000005   9.0                 0                99.0                 21.484222            99.0                 99.0                 21.064394            23.12647             22.164719            20.653437            18.911139            19.894363            19.520296            19.535933            21.847578            0.5647489             20.765127            20.751017             0.60696775            1.6165273              1.3200809              0.14362937             0.036570802             0.101250045            0.10562323             0.09623105             0.7590740000000018      1.7422980000000017    0.17572981403022916    0.14821207604483552    1.0E20               1.0E20               
  SPLUS-n17s10    iDR3.SPLUS-n17s10.042256    163.83210880453726   -21.358104230158254     2.082592             12          2.8597472            11.0                0                23.135551            99.0                 22.992188            22.543491            22.943653            22.378124            21.973957            20.856339            19.07603             19.53955             19.165253            19.032951            1.038938             21.886099             2.1974955            1.2372298000000002    1.7167914             0.33358377             0.56846416            0.09140774             0.026388267000000003    0.04292668             0.06572006             0.052435126            1.316789                1.780308999999999     0.10098551771283841    0.09514050434578791    0.5285795781654966   0.4714204218345034    SPLUS-n17s10    iDR3.SPLUS-n17s10.042256    163.83210880453726   -21.358104230158254     2.082592             12          2.8597472            11.0                0                23.135551            99.0                 22.992188            22.543491            22.943653            22.378124            21.973957            20.856339            19.07603             19.53955             19.165253            19.032951            1.038938             21.886099             2.1974955            1.2372298000000002    1.7167914             0.33358377             0.56846416             0.09140774             0.026388267000000003    0.04292668             0.06572006             0.052435126            1.316789                1.780308999999999     0.10098551771283841    0.09514050434578791    1.0E20               1.0E20               
  SPLUS-n17s18    iDR3.SPLUS-n17s18.050151    175.7027137822954    -21.081669894381264     3.5209956            12          5.494975599999999    9.0                 0                99.0                 99.0                 21.512184            99.0                 21.175076            21.124294            20.963663            20.60303             18.836222            20.433117000000006   19.89178             19.917692            21.693422            21.304663             0.91427064           20.825153             0.6240465999999999    0.23308414             0.41336542            0.11782548             0.03044941              0.11276834             0.14623412             0.11737527             0.16991299999999399     1.766808000000001     0.16309366095463673    0.12169638575807623    0.7858989364246579   0.21410106357534212   SPLUS-n17s18    iDR3.SPLUS-n17s18.050151    175.7027137822954    -21.081669894381264     3.5209956            12          5.494975599999999    9.0                 0                99.0                 99.0                 21.512184            99.0                 21.175076            21.124294            20.963663            20.60303             18.836222            20.433117000000006   19.89178             19.917692            21.693422            21.304663             0.91427064           20.825153             0.6240465999999999    0.23308414             0.41336542             0.11782548             0.03044941              0.11276834             0.14623412             0.11737527             0.16991299999999399     1.766808000000001     0.16309366095463673    0.12169638575807623    1.0E20               1.0E20               
  SPLUS-n18s21    iDR3.SPLUS-n18s21.020776    180.75524947771373   -23.235267367124592     1.7099373            8           2.569222             8.0                 0                99.0                 22.948784            99.0                 99.0                 99.0                 22.114832            22.434555            20.92538             18.221743            19.999454            19.718678            19.698591            22.187967            1.3596503999999998    21.306215            21.445679             21.536467             0.2418236              0.8144248000000001    0.093824916            0.0164382               0.0555249              0.121385664            0.07970929             0.9259260000000005      2.7036370000000005    0.10902352673811766    0.09525402501546616    0.6886581677463496   0.3113418322536504    SPLUS-n18s21    iDR3.SPLUS-n18s21.020776    180.75524947771373   -23.235267367124592     1.7099373            8           2.569222             8.0                 0                99.0                 22.948784            99.0                 99.0                 99.0                 22.114832            22.434555            20.92538             18.221743            19.999454            19.718678            19.698591            22.187967            1.3596503999999998    21.306215            21.445679             21.536467             0.2418236              0.8144248000000001     0.093824916            0.0164382               0.0555249              0.121385664            0.07970929             0.9259260000000005      2.7036370000000005    0.10902352673811766    0.09525402501546616    1.0E20               1.0E20               
