# col1 Field_1      ID_1                     RA_1               DEC_1               FWHM_1             ISOarea_1 KRON_RADIUS_1      nDet_magPStotal_1 PhotoFlagDet_1 U_PStotal_1        F378_PStotal_1     F395_PStotal_1     F410_PStotal_1     F430_PStotal_1     G_PStotal_1        F515_PStotal_1     R_PStotal_1        F660_PStotal_1     I_PStotal_1        F861_PStotal_1     Z_PStotal_1        e_U_PStotal_1        e_F378_PStotal_1     e_F395_PStotal_1     e_F410_PStotal_1     e_F430_PStotal_1     e_G_PStotal_1         e_F515_PStotal_1      e_R_PStotal_1         e_F660_PStotal_1      e_I_PStotal_1         e_F861_PStotal_1      e_Z_PStotal_1        r_-_i_1                r_-_J0660_1         e(r_-_i)_1            e(r_-_J0660)_1       Field_2      ID_2                     RA_2               DEC_2               FWHM_2             ISOarea_2 KRON_RADIUS_2      nDet_magPStotal_2 PhotoFlagDet_2 U_PStotal_2        F378_PStotal_2     F395_PStotal_2     F410_PStotal_2     F430_PStotal_2     G_PStotal_2        F515_PStotal_2     R_PStotal_2        F660_PStotal_2     I_PStotal_2        F861_PStotal_2     Z_PStotal_2        e_U_PStotal_2        e_F378_PStotal_2     e_F395_PStotal_2     e_F410_PStotal_2     e_F430_PStotal_2     e_G_PStotal_2         e_F515_PStotal_2      e_R_PStotal_2         e_F660_PStotal_2      e_I_PStotal_2         e_F861_PStotal_2      e_Z_PStotal_2        r_-_i_2                r_-_J0660_2         e(r_-_i)_2            e(r_-_J0660)_2       Separation
  115  SPLUS-s29s40 iDR3.SPLUS-s29s40.000895 66.53464140502733  -38.21222274864352  38.734768          251       5.9164762          12.0              3              21.163525          21.0002            21.404453          21.84354           20.548851000000006 19.888397          19.757465          19.584898000000006 19.414454          20.084085          20.428734          21.196526          0.15996219           0.23249547           0.5284597            0.71308947           0.22872332           0.046040036           0.09342256            0.035691813           0.038650844           0.07838563            0.2577407             0.41386053           -0.4991869999999956    0.17044400000000692 0.08612904565664169   0.05260982091909556  SPLUS-s29s40 iDR3.SPLUS-s29s40.000895 66.53464140502733  -38.21222274864352  38.734768          251       5.9164762          12.0              3              21.163525          21.0002            21.404453          21.84354           20.548851000000006 19.888397          19.757465          19.584898000000006 19.414454          20.084085          20.428734          21.196526          0.15996219           0.23249547           0.5284597            0.71308947           0.22872332           0.046040036           0.09342256            0.035691813           0.038650844           0.07838563            0.2577407             0.41386053           -0.4991869999999956    0.17044400000000692 0.08612904565664169   0.05260982091909556  0.0       
  116  SPLUS-s32s37 iDR3.SPLUS-s32s37.023472 64.47918229474992  -41.40547935850925  25.741688          89        5.331907           12.0              2              21.128391          19.89241           20.12053           20.312433          20.138073          20.214962          19.729939          19.846891          19.31677           19.763824          19.608253          19.512508          0.31067643           0.17260435           0.35760954           0.34460407           0.2830115            0.09392551            0.14667141            0.0727829             0.054952934           0.089803055           0.18865834            0.13681778           0.08306699999999978    0.5301209999999976  0.11559385459332613   0.0911985498109392   SPLUS-s32s37 iDR3.SPLUS-s32s37.023472 64.47918229474992  -41.40547935850925  25.741688          89        5.331907           12.0              2              21.128391          19.89241           20.12053           20.312433          20.138073          20.214962          19.729939          19.846891          19.31677           19.763824          19.608253          19.512508          0.31067643           0.17260435           0.35760954           0.34460407           0.2830115            0.09392551            0.14667141            0.0727829             0.054952934           0.089803055           0.18865834            0.13681778           0.08306699999999978    0.5301209999999976  0.11559385459332613   0.0911985498109392   0.0       
  117  SPLUS-s32s37 iDR3.SPLUS-s32s37.025625 63.95558306479625  -41.16474102636899  11.131878          63        6.350715599999999  12.0              2              20.954748          20.411495          19.998863          19.809992          19.81651           19.926483          19.529697          19.579542          19.074278          19.546059          19.679035          19.599388          0.25274125           0.2555236            0.30483425           0.21916921           0.2109983            0.07292353            0.12229928            0.056897257           0.044366524           0.07445259            0.20143265            0.14825718           0.033483000000000374   0.5052640000000004  0.09370424756558343   0.07215044217443595  SPLUS-s32s37 iDR3.SPLUS-s32s37.025625 63.95558306479625  -41.16474102636899  11.131878          63        6.350715599999999  12.0              2              20.954748          20.411495          19.998863          19.809992          19.81651           19.926483          19.529697          19.579542          19.074278          19.546059          19.679035          19.599388          0.25274125           0.2555236            0.30483425           0.21916921           0.2109983            0.07292353            0.12229928            0.056897257           0.044366524           0.07445259            0.20143265            0.14825718           0.033483000000000374   0.5052640000000004  0.09370424756558343   0.07215044217443595  0.0       
  118  SPLUS-s32s37 iDR3.SPLUS-s32s37.037546 65.3727640441464   -40.79228042992735  19.8695            79        5.4665933          11.0              2              20.654585          21.788376          99.0               20.807596          20.896042          21.32568           19.931126000000006 19.928736          19.131374          19.151346          18.30239           18.514458          0.19090925           0.8516106            20.502672            0.53210443           0.5509366            0.24437779            0.17308897            0.07632193            0.046460494000000005  0.053173844000000005  0.05979698            0.05616439           0.7773900000000005     0.7973619999999997  0.09301878672967755   0.0893510744291804   SPLUS-s32s37 iDR3.SPLUS-s32s37.037546 65.3727640441464   -40.79228042992735  19.8695            79        5.4665933          11.0              2              20.654585          21.788376          99.0               20.807596          20.896042          21.32568           19.931126000000006 19.928736          19.131374          19.151346          18.30239           18.514458          0.19090925           0.8516106            20.502672            0.53210443           0.5509366            0.24437779            0.17308897            0.07632193            0.046460494000000005  0.053173844000000005  0.05979698            0.05616439           0.7773900000000005     0.7973619999999997  0.09301878672967755   0.0893510744291804   0.0       
  119  SPLUS-s24s32 iDR3.SPLUS-s24s32.004486 48.20465145881078  -31.49197477035192  35.176235          249       7.133421           12.0              3              20.642832          20.065258          20.16159           20.637518          20.549625          20.36618           19.76341           20.158772          19.224861          20.160656          20.363209          20.05957           0.1674281            0.13298395           0.21648687           0.30120432           0.2580526            0.07733505            0.10389577            0.06307365            0.035697952000000005  0.0868418             0.2203895             0.14281633           -0.0018840000000004409 0.9339109999999984  0.10733025459562881   0.07247502398286464  SPLUS-s24s32 iDR3.SPLUS-s24s32.004486 48.20465145881078  -31.49197477035192  35.176235          249       7.133421           12.0              3              20.642832          20.065258          20.16159           20.637518          20.549625          20.36618           19.76341           20.158772          19.224861          20.160656          20.363209          20.05957           0.1674281            0.13298395           0.21648687           0.30120432           0.2580526            0.07733505            0.10389577            0.06307365            0.035697952000000005  0.0868418             0.2203895             0.14281633           -0.0018840000000004409 0.9339109999999984  0.10733025459562881   0.07247502398286464  0.0       
  120  SPLUS-s24s32 iDR3.SPLUS-s24s32.005867 49.09219215863045  -31.443972638434573 10.294542          53        3.844935           11.0              0              22.937883          21.857307          21.686787          20.675596          99.0               22.067863          21.284113          20.474096          18.64949           19.69529           19.251324          19.182629          1.2853674            0.63196456           0.82590145           0.307177             21.243452            0.33814988            0.38054007            0.08191947            0.023323407           0.057353567           0.08196973            0.06485552           0.7788059999999994     1.8246059999999993  0.1000011560568396    0.08517500149203724  SPLUS-s24s32 iDR3.SPLUS-s24s32.005867 49.09219215863045  -31.443972638434573 10.294542          53        3.844935           11.0              0              22.937883          21.857307          21.686787          20.675596          99.0               22.067863          21.284113          20.474096          18.64949           19.69529           19.251324          19.182629          1.2853674            0.63196456           0.82590145           0.307177             21.243452            0.33814988            0.38054007            0.08191947            0.023323407           0.057353567           0.08196973            0.06485552           0.7788059999999994     1.8246059999999993  0.1000011560568396    0.08517500149203724  0.0       
  121  SPLUS-s24s33 iDR3.SPLUS-s24s33.013492 50.70681403919572  -31.144951700821395 14.197133          32        8.436838           12.0              3              20.832329          20.122671          19.908113          20.729027          20.647978          20.210161          19.264957          20.13677           18.899208          20.824902          20.21223           20.053684          0.16260506           0.14935622           0.22395656           0.40112132           0.36414403           0.08857329            0.08717347            0.07135935            0.027175626           0.18288043            0.21389225            0.16382629999999998  -0.6881320000000031    1.237561999999997   0.19630947126770884   0.07635883367963642  SPLUS-s24s33 iDR3.SPLUS-s24s33.013492 50.70681403919572  -31.144951700821395 14.197133          32        8.436838           12.0              3              20.832329          20.122671          19.908113          20.729027          20.647978          20.210161          19.264957          20.13677           18.899208          20.824902          20.21223           20.053684          0.16260506           0.14935622           0.22395656           0.40112132           0.36414403           0.08857329            0.08717347            0.07135935            0.027175626           0.18288043            0.21389225            0.16382629999999998  -0.6881320000000031    1.237561999999997   0.19630947126770884   0.07635883367963642  0.0       
  122  SPLUS-s24s35 iDR3.SPLUS-s24s35.007230 52.86913605810892  -31.374955539913845 10.722681          29        5.39892            12.0              0              20.891281          20.196114          20.035175          19.938744          21.497284          20.148186          19.540432          20.002323          19.244467          19.706308          19.69281           19.801556          0.25608775           0.25209495           0.34340632           0.35117957           1.3082607            0.14153633            0.16317478            0.08620204            0.04850229            0.07275322            0.14986382            0.12951954           0.2960150000000006     0.7578560000000003  0.1127999234065786    0.09891038284935358  SPLUS-s24s35 iDR3.SPLUS-s24s35.007230 52.86913605810892  -31.374955539913845 10.722681          29        5.39892            12.0              0              20.891281          20.196114          20.035175          19.938744          21.497284          20.148186          19.540432          20.002323          19.244467          19.706308          19.69281           19.801556          0.25608775           0.25209495           0.34340632           0.35117957           1.3082607            0.14153633            0.16317478            0.08620204            0.04850229            0.07275322            0.14986382            0.12951954           0.2960150000000006     0.7578560000000003  0.1127999234065786    0.09891038284935358  0.0       
  123  SPLUS-s26s33 iDR3.SPLUS-s26s33.024868 52.48707356351332  -33.5333457233012   8.283588           39        5.026127           12.0              2              21.979729000000006 22.179474          20.867882          21.48808           20.650486          21.553497          20.179703          20.393003          19.0763            19.575905          18.413399          19.043575          0.33978403           0.7159555999999999   0.36591357           0.571128             0.25832504           0.19325915            0.12826857            0.06563324            0.027802106           0.04646546            0.044764034           0.059710752          0.8170980000000014     1.3167030000000004  0.08041617477789652   0.07127888390633537  SPLUS-s26s33 iDR3.SPLUS-s26s33.024868 52.48707356351332  -33.5333457233012   8.283588           39        5.026127           12.0              2              21.979729000000006 22.179474          20.867882          21.48808           20.650486          21.553497          20.179703          20.393003          19.0763            19.575905          18.413399          19.043575          0.33978403           0.7159555999999999   0.36591357           0.571128             0.25832504           0.19325915            0.12826857            0.06563324            0.027802106           0.04646546            0.044764034           0.059710752          0.8170980000000014     1.3167030000000004  0.08041617477789652   0.07127888390633537  0.0       
  124  SPLUS-s26s33 iDR3.SPLUS-s26s33.026424 51.81826932424134  -33.49311484159038  33.39241           152       6.8200517000000005 12.0              3              20.646664          20.357647          20.064034          20.921162          20.279148          20.397144          19.788418          20.220993          19.162909          20.644081          20.808857          20.770687          0.114144735          0.15413852           0.19407108           0.35096288           0.19087481           0.07364632            0.094727695           0.059034303           0.030550338           0.11899964            0.3738148             0.28602338           -0.4230879999999999    1.058084000000001   0.1328381091811586    0.06647083633150747  SPLUS-s26s33 iDR3.SPLUS-s26s33.026424 51.81826932424134  -33.49311484159038  33.39241           152       6.8200517000000005 12.0              3              20.646664          20.357647          20.064034          20.921162          20.279148          20.397144          19.788418          20.220993          19.162909          20.644081          20.808857          20.770687          0.114144735          0.15413852           0.19407108           0.35096288           0.19087481           0.07364632            0.094727695           0.059034303           0.030550338           0.11899964            0.3738148             0.28602338           -0.4230879999999999    1.058084000000001   0.1328381091811586    0.06647083633150747  0.0       
  125  SPLUS-s26s33 iDR3.SPLUS-s26s33.026910 51.808808816789906 -33.48352569174273  63.1893            520       7.0038958          12.0              3              20.834923          20.27675           20.75045           20.500603          20.789131          20.556643          20.222454          20.311478          19.062632          20.368536          20.619968          19.934189          0.13354558           0.14409432           0.3501096            0.24317075           0.29630756           0.083918765           0.13501367            0.06362607            0.02841875            0.09336141            0.31496057            0.13414542           -0.05705799999999783   1.2488460000000003  0.11298066056114649   0.06968430336314915  SPLUS-s26s33 iDR3.SPLUS-s26s33.026910 51.808808816789906 -33.48352569174273  63.1893            520       7.0038958          12.0              3              20.834923          20.27675           20.75045           20.500603          20.789131          20.556643          20.222454          20.311478          19.062632          20.368536          20.619968          19.934189          0.13354558           0.14409432           0.3501096            0.24317075           0.29630756           0.083918765           0.13501367            0.06362607            0.02841875            0.09336141            0.31496057            0.13414542           -0.05705799999999783   1.2488460000000003  0.11298066056114649   0.06968430336314915  0.0       
  126  SPLUS-s27s36 iDR3.SPLUS-s27s36.045126 57.90155132680647  -34.161375288855865 13.182607          30        6.2132554          9.0               0              99.0               99.0               99.0               20.210306          19.78881           26.306837          19.441118          20.443493          18.744324          20.023354          17.654247          18.138706          21.679384            21.141611            20.64779             0.33257893           0.21076871           31.08293              0.1201244             0.11189861            0.03007763            0.087266654           0.024252377           0.027756592000000004 0.42013899999999893    1.6991690000000013  0.14190407964638585   0.11587045674523339  SPLUS-s27s36 iDR3.SPLUS-s27s36.045126 57.90155132680647  -34.161375288855865 13.182607          30        6.2132554          9.0               0              99.0               99.0               99.0               20.210306          19.78881           26.306837          19.441118          20.443493          18.744324          20.023354          17.654247          18.138706          21.679384            21.141611            20.64779             0.33257893           0.21076871           31.08293              0.1201244             0.11189861            0.03007763            0.087266654           0.024252377           0.027756592000000004 0.42013899999999893    1.6991690000000013  0.14190407964638585   0.11587045674523339  0.0       
  127  SPLUS-s27s39 iDR3.SPLUS-s27s39.019526 62.93456723404044  -34.93504459479156  10.227878          15        8.799897999999997  12.0              3              20.587044          20.364658          20.07541           21.19725           21.041431          20.115562          19.233572          20.346342          18.725182          20.912579          20.799854          21.145714          0.18394735           0.26934302           0.29200923           0.7112195            0.6026944000000001   0.10366417            0.092766464           0.10236396            0.02836273            0.19542004            0.35892287            0.43039134           -0.566237000000001     1.6211599999999997  0.2206068275019683    0.10622064187310534  SPLUS-s27s39 iDR3.SPLUS-s27s39.019526 62.93456723404044  -34.93504459479156  10.227878          15        8.799897999999997  12.0              3              20.587044          20.364658          20.07541           21.19725           21.041431          20.115562          19.233572          20.346342          18.725182          20.912579          20.799854          21.145714          0.18394735           0.26934302           0.29200923           0.7112195            0.6026944000000001   0.10366417            0.092766464           0.10236396            0.02836273            0.19542004            0.35892287            0.43039134           -0.566237000000001     1.6211599999999997  0.2206068275019683    0.10622064187310534  0.0       
  128  SPLUS-s28s34 iDR3.SPLUS-s28s34.018490 55.756103240598705 -36.27922745069839  73.2319            877       6.6780977          12.0              3              20.432564000000006 20.129171          20.14167           19.749592          20.358551          19.951702          20.062782          20.044945          19.408897          19.975527          19.720158          19.80268           0.13458422           0.13983773           0.21969573           0.16103658           0.26587763           0.071603894           0.16713645            0.06310519            0.044008333           0.07531203            0.12517457            0.12587465           0.06941799999999887    0.6360479999999988  0.09825562003090205   0.07693502699274882  SPLUS-s28s34 iDR3.SPLUS-s28s34.018490 55.756103240598705 -36.27922745069839  73.2319            877       6.6780977          12.0              3              20.432564000000006 20.129171          20.14167           19.749592          20.358551          19.951702          20.062782          20.044945          19.408897          19.975527          19.720158          19.80268           0.13458422           0.13983773           0.21969573           0.16103658           0.26587763           0.071603894           0.16713645            0.06310519            0.044008333           0.07531203            0.12517457            0.12587465           0.06941799999999887    0.6360479999999988  0.09825562003090205   0.07693502699274882  0.0       
  129  SPLUS-s28s34 iDR3.SPLUS-s28s34.018569 55.76923703270252  -36.26776201994893  10.613491          35        5.922512           12.0              3              20.632202          20.404665          20.863733          20.430336          21.192965          20.430054          20.466175          20.271381          19.197876          20.80381           20.808334          20.376387          0.15917625           0.17607056           0.4113511            0.29144567           0.55982983           0.10798313            0.237725              0.07618117            0.037109494           0.15613161            0.33029187            0.21054462           -0.5324289999999969    1.0735050000000008  0.17372579055442805   0.08473892380426445  SPLUS-s28s34 iDR3.SPLUS-s28s34.018569 55.76923703270252  -36.26776201994893  10.613491          35        5.922512           12.0              3              20.632202          20.404665          20.863733          20.430336          21.192965          20.430054          20.466175          20.271381          19.197876          20.80381           20.808334          20.376387          0.15917625           0.17607056           0.4113511            0.29144567           0.55982983           0.10798313            0.237725              0.07618117            0.037109494           0.15613161            0.33029187            0.21054462           -0.5324289999999969    1.0735050000000008  0.17372579055442805   0.08473892380426445  0.0       
  130  SPLUS-s28s34 iDR3.SPLUS-s28s34.018574 55.767731697811755 -36.27391057439166  32.32206           258       5.6322923          12.0              3              20.743559          20.168146          20.991415          20.63787           20.124828          20.195368          20.264114000000006 20.198849          19.4307            20.24122           20.861345          19.946009          0.17552738           0.14367312           0.46090937           0.35043934           0.2163149            0.08810966            0.19901854            0.07158665            0.044570424           0.0947185             0.34653807            0.14267577           -0.04237099999999927   0.7681489999999975  0.1187275987311817    0.08432776027953237  SPLUS-s28s34 iDR3.SPLUS-s28s34.018574 55.767731697811755 -36.27391057439166  32.32206           258       5.6322923          12.0              3              20.743559          20.168146          20.991415          20.63787           20.124828          20.195368          20.264114000000006 20.198849          19.4307            20.24122           20.861345          19.946009          0.17552738           0.14367312           0.46090937           0.35043934           0.2163149            0.08810966            0.19901854            0.07158665            0.044570424           0.0947185             0.34653807            0.14267577           -0.04237099999999927   0.7681489999999975  0.1187275987311817    0.08432776027953237  0.0       
  131  SPLUS-s28s34 iDR3.SPLUS-s28s34.018684 55.76928012868025  -36.27043425256432  45.21934           310       7.458829           12.0              3              20.496359          20.064623          20.712336          19.934437          19.75027           20.198015          20.02354           20.221722          19.167185          20.42793           20.266338          20.605429          0.1412592            0.13146268           0.3593703            0.1885539            0.15626203           0.08824504            0.1612688             0.07294897            0.03621601            0.1116072             0.20251913            0.25903000000000004  -0.20620800000000017   1.0545369999999998  0.1333331141011148    0.08144416249419599  SPLUS-s28s34 iDR3.SPLUS-s28s34.018684 55.76928012868025  -36.27043425256432  45.21934           310       7.458829           12.0              3              20.496359          20.064623          20.712336          19.934437          19.75027           20.198015          20.02354           20.221722          19.167185          20.42793           20.266338          20.605429          0.1412592            0.13146268           0.3593703            0.1885539            0.15626203           0.08824504            0.1612688             0.07294897            0.03621601            0.1116072             0.20251913            0.25903000000000004  -0.20620800000000017   1.0545369999999998  0.1333331141011148    0.08144416249419599  0.0       
  132  SPLUS-s28s35 iDR3.SPLUS-s28s35.043858 57.5125504578195   -35.963501437944004 11.040879          23        5.884134           12.0              3              21.841309          22.319466          19.870176          20.567022          21.150114          21.058865          19.977154          20.180414000000006 19.46358           20.633514          19.624922          20.412607          0.3690179            0.94859505           0.22328979999999995  0.27653793           0.4474984            0.13306172            0.19914405            0.058628842           0.06469982            0.17275622            0.11908891            0.28647873           -0.4530999999999956    0.7168340000000057  0.18243369388067918   0.0873121287238684   SPLUS-s28s35 iDR3.SPLUS-s28s35.043858 57.5125504578195   -35.963501437944004 11.040879          23        5.884134           12.0              3              21.841309          22.319466          19.870176          20.567022          21.150114          21.058865          19.977154          20.180414000000006 19.46358           20.633514          19.624922          20.412607          0.3690179            0.94859505           0.22328979999999995  0.27653793           0.4474984            0.13306172            0.19914405            0.058628842           0.06469982            0.17275622            0.11908891            0.28647873           -0.4530999999999956    0.7168340000000057  0.18243369388067918   0.0873121287238684   0.0       
  133  SPLUS-s28s36 iDR3.SPLUS-s28s36.022608 58.51681154265012  -36.061925589895246 21.52771           48        7.5985985          11.0              3              20.73616           19.997406          99.0               21.519901          19.974552          20.564554          20.352718          20.283752          19.243795          20.346737          20.547335          20.302124          0.26315890000000003  0.21416035           20.177158            1.2702218            0.30750224           0.2001679             0.3199714             0.11387246            0.051836774           0.14177202            0.33361107            0.22088279           -0.06298500000000118   1.0399570000000011  0.181841257148459     0.1251158994100217   SPLUS-s28s36 iDR3.SPLUS-s28s36.022608 58.51681154265012  -36.061925589895246 21.52771           48        7.5985985          11.0              3              20.73616           19.997406          99.0               21.519901          19.974552          20.564554          20.352718          20.283752          19.243795          20.346737          20.547335          20.302124          0.26315890000000003  0.21416035           20.177158            1.2702218            0.30750224           0.2001679             0.3199714             0.11387246            0.051836774           0.14177202            0.33361107            0.22088279           -0.06298500000000118   1.0399570000000011  0.181841257148459     0.1251158994100217   0.0       
  134  SPLUS-s29s31 iDR3.SPLUS-s29s31.027506 50.658992968525546 -37.31340417050729  26.280445          88        10.14137           12.0              3              20.489985          20.075912          19.984236          22.0733            19.990805          20.38755           20.517647          20.481546          18.820965          20.756641          20.57521           20.742073          0.16339256           0.16273142           0.22936034           1.4372123            0.20593676           0.11629293            0.25372836            0.10202766            0.028781803           0.15068641            0.29388875            0.251908             -0.27509499999999676   1.6605810000000005  0.18197812386043466   0.10600960140009211  SPLUS-s29s31 iDR3.SPLUS-s29s31.027506 50.658992968525546 -37.31340417050729  26.280445          88        10.14137           12.0              3              20.489985          20.075912          19.984236          22.0733            19.990805          20.38755           20.517647          20.481546          18.820965          20.756641          20.57521           20.742073          0.16339256           0.16273142           0.22936034           1.4372123            0.20593676           0.11629293            0.25372836            0.10202766            0.028781803           0.15068641            0.29388875            0.251908             -0.27509499999999676   1.6605810000000005  0.18197812386043466   0.10600960140009211  0.0       
  135  SPLUS-s29s32 iDR3.SPLUS-s29s32.002119 52.01996524043048  -38.139549254738114 16.938145000000002 27        5.756807           12.0              0              20.964844          20.29017           21.390125          21.122044          21.947222          20.51035           19.837431          20.308887          19.570179          20.428879          19.982288          20.080294          0.28347278           0.24226786           1.0313184000000002   0.8590919            1.8326142            0.1908358             0.21070763            0.12122106            0.071590684           0.15127414            0.20685041            0.18027335           -0.11999199999999988   0.738707999999999   0.19385151745669468   0.1407827099579755   SPLUS-s29s32 iDR3.SPLUS-s29s32.002119 52.01996524043048  -38.139549254738114 16.938145000000002 27        5.756807           12.0              0              20.964844          20.29017           21.390125          21.122044          21.947222          20.51035           19.837431          20.308887          19.570179          20.428879          19.982288          20.080294          0.28347278           0.24226786           1.0313184000000002   0.8590919            1.8326142            0.1908358             0.21070763            0.12122106            0.071590684           0.15127414            0.20685041            0.18027335           -0.11999199999999988   0.738707999999999   0.19385151745669468   0.1407827099579755   0.0       
  136  SPLUS-s30s35 iDR3.SPLUS-s30s35.005994 57.63906064822429  -39.37909200095996  12.474675          14        7.643656699999998  12.0              0              20.74641           20.009537          20.10022           20.508884          20.305061          20.425484          18.970795000000006 20.231674          18.855932          20.524849          20.844852          20.733788          0.14958818           0.12572676           0.22618212           0.33262753           0.26712084           0.110866204           0.06560265            0.073838174           0.027511977000000003  0.12248388            0.34155586            0.27259654           -0.29317499999999797   1.3757420000000025  0.14301879876264056   0.07879711173706055  SPLUS-s30s35 iDR3.SPLUS-s30s35.005994 57.63906064822429  -39.37909200095996  12.474675          14        7.643656699999998  12.0              0              20.74641           20.009537          20.10022           20.508884          20.305061          20.425484          18.970795000000006 20.231674          18.855932          20.524849          20.844852          20.733788          0.14958818           0.12572676           0.22618212           0.33262753           0.26712084           0.110866204           0.06560265            0.073838174           0.027511977000000003  0.12248388            0.34155586            0.27259654           -0.29317499999999797   1.3757420000000025  0.14301879876264056   0.07879711173706055  0.0       
  137  SPLUS-s31s35 iDR3.SPLUS-s31s35.042636 60.59402061696332  -39.785736006852105 13.329498          38        4.7068660000000015 12.0              3              21.242748          21.27603           21.018644          21.563778          20.751316          24.071127          19.854555          20.378601          18.919544          19.899073          18.404417          18.88525           0.21706305           0.3636187            0.4872197            0.73127466           0.34722492           2.2674842             0.120362245           0.07073083            0.024412515           0.0607974             0.036843043           0.044762865          0.4795279999999984     1.4590570000000014  0.0932693634547213    0.07482527113959644  SPLUS-s31s35 iDR3.SPLUS-s31s35.042636 60.59402061696332  -39.785736006852105 13.329498          38        4.7068660000000015 12.0              3              21.242748          21.27603           21.018644          21.563778          20.751316          24.071127          19.854555          20.378601          18.919544          19.899073          18.404417          18.88525           0.21706305           0.3636187            0.4872197            0.73127466           0.34722492           2.2674842             0.120362245           0.07073083            0.024412515           0.0607974             0.036843043           0.044762865          0.4795279999999984     1.4590570000000014  0.0932693634547213    0.07482527113959644  0.0       
  138  SPLUS-s24s32 iDR3.SPLUS-s24s32.004442 48.19814174610859  -31.4941291854725   54.532043          141       8.568278           12.0              3              21.722092          21.207706          21.152786          23.623953          21.656525          20.906097          20.494629          20.852455          20.070116          20.79562           22.362774          20.320919          0.43061233           0.35562956           0.5144224000000001   4.5019894            0.6906198            0.12244694            0.19256769            0.11402383            0.07006195            0.15217802            1.3588101             0.18067046           0.056834999999999525   0.7823390000000003  0.19015673424569876   0.13382866152536757  SPLUS-s24s32 iDR3.SPLUS-s24s32.004442 48.19814174610859  -31.4941291854725   54.532043          141       8.568278           12.0              3              21.722092          21.207706          21.152786          23.623953          21.656525          20.906097          20.494629          20.852455          20.070116          20.79562           22.362774          20.320919          0.43061233           0.35562956           0.5144224000000001   4.5019894            0.6906198            0.12244694            0.19256769            0.11402383            0.07006195            0.15217802            1.3588101             0.18067046           0.056834999999999525   0.7823390000000003  0.19015673424569876   0.13382866152536757  0.0       
  139  SPLUS-s25s31 iDR3.SPLUS-s25s31.053588 47.41717010682658  -31.649117324095315 11.961544          22        8.939239500000003  12.0              3              22.100876          20.519487          22.139372          20.521912          21.92048           20.87078           20.49356           20.71901           19.79203           20.872496          21.32391           20.911922          0.35843143           0.15376684           1.0755788999999998   0.2329194            0.7937895            0.098380744           0.16681276            0.08564316            0.04863707            0.12943849            0.50850725            0.2522595            -0.1534860000000009    0.9269800000000004  0.15520655124145274   0.09849017937322735  SPLUS-s25s31 iDR3.SPLUS-s25s31.053588 47.41717010682658  -31.649117324095315 11.961544          22        8.939239500000003  12.0              3              22.100876          20.519487          22.139372          20.521912          21.92048           20.87078           20.49356           20.71901           19.79203           20.872496          21.32391           20.911922          0.35843143           0.15376684           1.0755788999999998   0.2329194            0.7937895            0.098380744           0.16681276            0.08564316            0.04863707            0.12943849            0.50850725            0.2522595            -0.1534860000000009    0.9269800000000004  0.15520655124145274   0.09849017937322735  0.0       
  140  SPLUS-s25s33 iDR3.SPLUS-s25s33.007593 50.752099776928816 -32.757283010230395 11.33861           22        6.4451220000000005 12.0              3              21.103264000000006 20.80583           20.551352          21.987494          21.361637          20.758146          20.313324          20.5878            19.823116          20.6945            20.415115          20.425137          0.23403357           0.27029592           0.34189224           1.2230294            0.65959483           0.13318262            0.18857835            0.0899132             0.05140842            0.113568485           0.20231993            0.15551800000000002  -0.10670000000000002   0.7646840000000026  0.14485228448124393   0.10357224136387318  SPLUS-s25s33 iDR3.SPLUS-s25s33.007593 50.752099776928816 -32.757283010230395 11.33861           22        6.4451220000000005 12.0              3              21.103264000000006 20.80583           20.551352          21.987494          21.361637          20.758146          20.313324          20.5878            19.823116          20.6945            20.415115          20.425137          0.23403357           0.27029592           0.34189224           1.2230294            0.65959483           0.13318262            0.18857835            0.0899132             0.05140842            0.113568485           0.20231993            0.15551800000000002  -0.10670000000000002   0.7646840000000026  0.14485228448124393   0.10357224136387318  0.0       
  141  SPLUS-s26s33 iDR3.SPLUS-s26s33.000105 51.7243975592534   -34.26122085620924  8.0735235          42        4.5515065          12.0              0              22.47245           21.218328          20.99633           20.965096          23.073288          20.3164            21.250706          20.680729          19.375383          20.380037          18.629395          19.150002          0.51637596           0.29805154           0.401083             0.35870793           2.2759013            0.06795999            0.32135937            0.08406889            0.034753627999999995  0.09342746            0.054328475           0.06648731           0.30069199999999796    1.3053460000000001  0.12568320710374833   0.09096918667875668  SPLUS-s26s33 iDR3.SPLUS-s26s33.000105 51.7243975592534   -34.26122085620924  8.0735235          42        4.5515065          12.0              0              22.47245           21.218328          20.99633           20.965096          23.073288          20.3164            21.250706          20.680729          19.375383          20.380037          18.629395          19.150002          0.51637596           0.29805154           0.401083             0.35870793           2.2759013            0.06795999            0.32135937            0.08406889            0.034753627999999995  0.09342746            0.054328475           0.06648731           0.30069199999999796    1.3053460000000001  0.12568320710374833   0.09096918667875668  0.0       
