# Field ID RA DEC FWHM ISOarea KRON_RADIUS nDet_magPStotal PhotoFlagDet U_PStotal F378_PStotal F395_PStotal F410_PStotal F430_PStotal G_PStotal F515_PStotal R_PStotal F660_PStotal I_PStotal F861_PStotal Z_PStotal e_U_PStotal e_F378_PStotal e_F395_PStotal e_F410_PStotal e_F430_PStotal e_G_PStotal e_F515_PStotal e_R_PStotal e_F660_PStotal e_I_PStotal e_F861_PStotal e_Z_PStotal r_-_i r_-_J0660 e(r_-_i) e(r_-_J0660)
HYDRA-0100 iDR3.HYDRA-0100.040088 160.0848478273725 -36.405285615212954 14.438011 73 3.9120652999999996 12.0 3 19.403847 19.033195000000003 18.685745 18.623414999999998 18.472579999999997 18.232576 18.134693 17.658125 17.289812 17.35118 17.23391 17.029478 0.04105194 0.04985555 0.061139274 0.0505236 0.044923052000000005 0.014560595 0.027854834 0.009582006 0.008820079 0.009329512 0.01578335 0.011618103000000001 0.3069449999999989 0.368312999999997 0.01337365444230484 0.013023387906004989
HYDRA-0100 iDR3.HYDRA-0100.040588 160.08544093939975 -36.403452294646726 26.602847999999998 299 3.7867203000000003 12.0 3 18.842972 18.48634 18.304413 18.161304 18.029915 17.913052 17.804123 17.416424 17.027820000000002 17.153893 17.071753 16.893206 0.028428676 0.034805354 0.04723861 0.03718474 0.033667643 0.012139526000000001 0.022814067 0.008370965 0.0076646493000000005 0.008266518 0.014167747 0.010569286 0.2625309999999992 0.3886039999999973 0.011764708873386922 0.011349885634807757
HYDRA-0100 iDR3.HYDRA-0100.042626 160.76472656274763 -36.363224497293054 8.54 44 3.8389 12.0 3 18.063107000000002 17.681362 17.660347 17.626503 17.561321 17.581757999999997 17.352116 17.257513 16.500301 17.246637 17.231756 17.073137 0.017267263 0.020805234 0.03035199 0.02644339 0.025019947 0.010020836 0.017419366000000002 0.007481618000000001 0.005698164 0.008626217 0.015511178999999998 0.011787808500000002 0.010875999999999664 0.7572119999999991 0.011418678891579928 0.00940445005669231
HYDRA-0100 iDR3.HYDRA-0100.047669 160.6867936724333 -36.32641595830563 10.80217 1424 4.712798 12.0 3 18.043879999999998 17.664322 17.739697 17.81108 17.746674 17.769602 17.564625 17.449253 16.370337 17.500324 17.459882999999998 17.306555 0.01715403 0.020693873999999998 0.03195598 0.029530866 0.027937137 0.0110974545 0.019634405 0.008331979 0.005353805600000001 0.010131689000000001 0.0181899 0.013986388 -0.05107100000000031 1.0789159999999995 0.013117659701683148 0.009903792630049982
HYDRA-0101 iDR3.HYDRA-0101.044159 161.66158103466327 -36.350285015786476 13.465432 107 3.7330949999999996 12.0 3 18.63697 17.986519 18.105857999999998 18.129036 18.21971 18.033531 17.488062 17.866413 16.92408 17.956715 17.920206 17.791662 0.024568753 0.024910696 0.04061988 0.036637492 0.036355677999999995 0.01316053 0.018974843999999998 0.010999729 0.007588151 0.014144936 0.028606563999999998 0.020721657 -0.09030199999999766 0.9423330000000014 0.017918517028971372 0.013363161065864692
HYDRA-0101 iDR3.HYDRA-0101.047357 161.6602141109401 -36.353314928386006 42.279613 2208 4.4655575999999995 12.0 3 19.32901 18.707905 18.58377 18.484749 18.336576 18.220222 17.976553 17.739276999999998 17.404629 17.500912 17.325048000000002 17.223228 0.038350116000000004 0.038761944 0.055671457 0.04627905 0.03922006 0.014682771 0.025281996 0.010195777 0.009963805 0.0103319 0.018321413999999998 0.01333239 0.23836499999999816 0.33464799999999784 0.014515578742982623 0.014255920830018452
HYDRA-0104 iDR3.HYDRA-0104.081896 151.9663596471851 -37.31569505355746 225.34485 3490 7.8396773 12.0 3 19.598705 19.493925 18.859410999999998 18.453429999999997 18.723254999999998 18.448467 18.209385 17.500282000000002 17.432117 17.899582000000002 17.700611 17.960442 0.07337363 0.100529544 0.10196791 0.061581843 0.069319695 0.022175921 0.03809433 0.010212172 0.011375511999999999 0.015281121000000002 0.026135268 0.02600965 -0.3993000000000002 0.06816500000000048 0.018379366582508362 0.015286946399452312
HYDRA-0105 iDR3.HYDRA-0105.015703 155.16857660546904 -38.21309251136782 8.33595 172 3.149849 12.0 0 16.987007000000002 16.585548 16.360560999999997 15.974604999999999 15.864191 15.755184 15.547253 16.714987 15.462296499999999 15.7588825 15.260212 29.111228999999998 0.010578178 0.011999786 0.015513071000000002 0.010994401000000001 0.010040651 0.0040856454999999995 0.0069362684 0.0057520648 0.0036139805 0.0037236987 0.005273428 678.7048 0.9561045000000004 1.2526905000000017 0.0068521661882780345 0.006793166015767558
HYDRA-0105 iDR3.HYDRA-0105.062376 154.82423578706698 -37.61088224865486 11.413021 1192 5.81743 12.0 3 20.236841000000002 20.127602 19.381439999999998 18.817923999999998 18.74605 18.110483 18.08794 17.309912 16.930635000000002 17.141476 16.911423000000003 16.925041 0.09651596 0.12673192 0.11117311 0.05877863 0.05362823 0.013713081 0.02695081 0.007995003 0.007657290400000001 0.008258366999999999 0.014366573999999998 0.011553558 0.1684359999999998 0.3792769999999983 0.011494376819849694 0.01107041865694072
HYDRA-0108 iDR3.HYDRA-0108.058422 160.3964705972055 -37.46929287562097 11.015611999999999 450 4.147703 12.0 2 18.840957999999997 18.40082 18.104235 18.1501 17.99887 17.803032 17.61611 17.329975 16.990234 17.100170000000002 16.926947 16.894882 0.039289 0.040169626 0.047962162999999995 0.043745097000000004 0.03840895 0.013934229 0.02336728 0.00864019 0.008228248 0.008113895999999999 0.013770291 0.010372497 0.22980499999999893 0.33974100000000007 0.01185277147062728 0.011931343109038648
HYDRA-0109 iDR3.HYDRA-0109.079465 162.22986686232912 -37.14797333243357 75.536644 3178 2.81488 12.0 6 15.924776000000001 15.374507000000001 15.033454 14.721006 14.617474 14.543991 14.414139000000002 16.238194 14.489842999999999 14.659979000000002 14.676601999999999 24.465553 0.0056390325 0.006207676600000001 0.00750882 0.0057864008 0.005413477 0.0022716578 0.004060661 0.004673333 0.002218626 0.0021421136 0.0037010266 8.2973 1.5782149999999984 1.7483510000000013 0.005140884360126568 0.0051732332884536535
HYDRA-0110 iDR3.HYDRA-0110.006751 163.59861406918498 -38.33071141066951 9.718015 1037 3.8069036 12.0 2 18.570332 18.10799 17.894327 17.791529 17.671032 17.475932999999998 17.241660999999997 16.952618 16.580735999999998 16.66603 16.481486999999998 16.405251999999997 0.024960278 0.029048853 0.037595473 0.031744134 0.02769653 0.0100240465 0.017222803000000002 0.00657898 0.0062878756 0.0061566806000000005 0.010930438999999998 0.0076642134 0.28658800000000184 0.37188200000000293 0.009010421402510337 0.009100569070199696
HYDRA-0113 iDR3.HYDRA-0113.059363 151.23707899357552 -39.121586831794865 9.524856 244 6.149072 12.0 3 19.695757 19.584259 18.977642000000003 18.291935000000002 18.082565 17.424768 17.227667 16.584366 16.449749 17.295460000000002 16.163326 16.12894 0.059158525999999996 0.06640243 0.06669425 0.03630849 0.030704075 0.008689313 0.015186018999999999 0.0050416817 0.0055059125 0.00852347 0.007974571 0.005878258000000001 -0.7110940000000028 0.13461699999999865 0.009902933666596727 0.007465495751908987
HYDRA-0113 iDR3.HYDRA-0113.120725 151.04550763637536 -38.40162995250158 10.696047 375 3.988997 11.0 3 99.0 23.250477 20.675755 19.72245 18.654541000000002 18.835348 17.891308 17.899147 17.000809 17.261604000000002 16.746363 16.564686 22.205841 1.4373040000000001 0.24317135 0.103660785 0.045504752999999995 0.019995455 0.022500789 0.010483575 0.0074032918000000005 0.0084744785 0.011409063999999998 0.007837126 0.6375429999999973 0.898337999999999 0.0134804351052771 0.012834098108420873
HYDRA-0114 iDR3.HYDRA-0114.007276 153.90517834197462 -39.709675346804644 9.040213 445 4.2974305 12.0 2 19.004960999999998 18.586372 18.368238 18.214975 18.103711999999998 17.99279 17.653779999999998 17.637484 17.235594 17.419426 17.285513 17.253769000000002 0.040543854 0.040439405 0.05467452 0.042901866 0.04404987 0.014156203000000001 0.024125185 0.009692721 0.009658027 0.010649368999999999 0.020661896000000003 0.015557945 0.2180579999999992 0.40189000000000163 0.014399927099884984 0.013683067123878696
HYDRA-0115 iDR3.HYDRA-0115.093495 156.4474557685914 -38.46745932809931 8.028707 460 3.8312008 12.0 3 19.202085 19.226973 18.834908 18.485346 18.290148000000002 18.038214 18.124277 17.923965 17.834007 18.636494 17.74285 19.2848 0.04371655 0.061339334 0.06645229 0.046405338 0.03900984 0.013216806000000001 0.027750874 0.010711842 0.011535186000000001 0.01998924 0.02036152 0.054549363 -0.712529 0.08995799999999932 0.02267847602486913 0.015741793896743787
HYDRA-0116 iDR3.HYDRA-0116.015775 158.28041740894574 -39.61296850387188 11.823952 245 3.7855287000000004 12.0 3 19.255112 19.143902 19.167332000000002 18.551071 18.291535999999997 19.314415 17.439266 17.782723999999998 17.749664000000003 18.40392 17.479311 18.146027 0.037363622 0.05269684 0.08322807 0.048639387 0.039292105 0.02962392 0.019673197 0.009958253 0.011233058999999998 0.018364256000000002 0.018460723000000002 0.026440404 -0.6211960000000012 0.033059999999995426 0.02089049308287253 0.015011609417697023
HYDRA-0117 iDR3.HYDRA-0117.024706 158.80545683356297 -39.546367122606114 1985.5385 805450 3.1805446 10.0 84 21.215533999999998 21.989101 99.0 99.0 20.494685999999998 19.996751999999997 19.903212 17.060126999999998 16.703999 16.799078 16.441470000000002 15.784863 0.20008011 0.57181925 21.145771 21.344812 0.24279098 0.049347807 0.10045306 0.00904929 0.007798856 0.009456492 0.01207375 0.008242481999999999 0.2610489999999963 0.3561279999999982 0.01308873143013348 0.011946204602836668
HYDRA-0117 iDR3.HYDRA-0117.060493 160.07029475178248 -38.818711792386985 160.50627 5495 4.246676 12.0 3 20.917454 20.542289999999998 19.803654 19.548428 18.877941 18.367027 18.031264999999998 17.052223 16.97976 18.389566000000002 16.685679999999998 16.396603 0.15591916 0.16350794 0.14614613 0.10110524 0.06605464 0.016121738 0.026500156 0.008913193 0.008973758 0.028657855 0.014112633000000001 0.012427361999999999 -1.3373430000000006 0.07246300000000261 0.03001195866077844 0.012648056850671293
HYDRA-0120 iDR3.HYDRA-0120.002554 165.2556172077071 -39.78178324954093 47.413994 1230 3.056269 12.0 2 17.125492 16.615038000000002 16.30249 15.964453 15.891155 15.9523325 15.716135000000001 16.078375 15.827473000000001 16.0233 15.949209 15.841420999999999 0.010637265 0.011652313000000001 0.013309782 0.009852553 0.008869272 0.0039245896 0.0070328237 0.0038800412 0.004364627 0.0041435002000000005 0.013665028999999999 0.005141124600000001 0.055075000000002206 0.25090199999999996 0.005676558254884511 0.005839921965474063
HYDRA-0120 iDR3.HYDRA-0120.056438 164.02881239761714 -39.005912940614216 10.245368 436 4.0679216 12.0 3 19.530502 18.847694 18.89796 18.74267 18.618658 18.397923000000002 18.118471 17.890297 17.492487 17.672638 17.55264 17.43668 0.054855626 0.05065814 0.077677146 0.058000054 0.048476744 0.014415764 0.028506722 0.010476378 0.0112058185 0.011188704499999999 0.042348277000000004 0.015396265 0.21765900000000116 0.3978099999999998 0.015327804943539835 0.01534030196097281
HYDRA-0123 iDR3.HYDRA-0123.090348 155.26520194671792 -39.764160057020256 11.101681 648 3.4959029999999998 11.0 3 99.0 20.713047 18.683512 18.067583 16.621883 17.032830999999998 16.259756 16.632654000000002 15.986592000000002 15.987395000000001 16.077206 15.875166 21.544764999999998 0.30320463 0.074851476 0.047705155 0.016304238000000002 0.008896608 0.010823879 0.0058881924 0.0045571425 0.0043590763000000005 0.008257599000000001 0.005668070600000001 0.6452590000000011 0.6460620000000006 0.007326141953896297 0.0074456938900766
HYDRA-0124 iDR3.HYDRA-0124.077375 157.75073627506603 -40.17847373737768 12.22051 1217 3.9644952000000004 12.0 3 19.966194 19.489342 19.37837 19.23582 18.869979999999998 18.466099 18.2058 17.594935999999997 17.140781 17.064435999999997 16.735197 16.615545 0.10381861 0.09646948400000001 0.12635356 0.10512292 0.07533327 0.020870663 0.034764316 0.009925723000000001 0.008784466 0.007955255 0.0118545685 0.008670615999999999 0.5305 0.45415499999999653 0.01272030106513812 0.013254690489705333
HYDRA-0124 iDR3.HYDRA-0124.082002 157.25296711210694 -40.08275785582687 12.6282425 751 3.6624222 12.0 3 17.25985 16.814657 16.604368 16.577303 16.450229999999998 16.389248000000002 16.268629999999998 16.040844 15.725715 15.896429000000001 15.757116 15.6894 0.015350782 0.016054573 0.019467236000000002 0.01689329 0.015151178999999999 0.00602876 0.010780303 0.0042803892999999996 0.004248384 0.0041384403999999994 0.0067779617000000006 0.004940756 0.14441499999999863 0.31512900000000066 0.005953857699332983 0.006030795898636472
HYDRA-0124 iDR3.HYDRA-0124.093180 157.38261057018073 -39.843005804475595 12.477282 102 3.8283577000000006 12.0 3 17.598942 17.114114999999998 17.226702 17.227316000000002 17.200897 17.137695 16.848028 16.910614000000002 16.143002 16.931917000000002 16.826067000000002 16.729044000000002 0.01853302 0.01875582 0.027523369 0.02503729 0.023704343 0.009142726 0.014943433 0.0067924205 0.0052408376 0.00746461 0.012719308 0.009491749 -0.021302999999999628 0.7676120000000033 0.010092441662002325 0.008579239768090994
HYDRA-0125 iDR3.HYDRA-0125.018074 158.7438252590909 -40.91202846007671 12.67417 1345 3.7366737999999997 12.0 3 17.912643 17.361214 17.092035 17.017014 16.869614000000002 16.693057999999997 16.438148 16.129374 15.739229000000002 15.876930999999999 15.6991005 15.595482999999998 0.018813118 0.019851226 0.024794495 0.02139313 0.019069124 0.0071517504 0.012038605 0.0046934146 0.004548622 0.0041962020000000004 0.0068364306 0.0047029373 0.25244299999999953 0.39014499999999686 0.006295732827264604 0.006535908713130652
HYDRA-0127 iDR3.HYDRA-0127.000745 162.65716232137473 -41.187267548973885 11.319782 348 3.3276540999999997 7.0 2 99.0 99.0 99.0 99.0 27.956265999999996 26.390759999999997 99.0 17.022717 15.527384 16.740883 15.204410999999999 15.09314 22.571629 22.05855 21.451979 21.574701 156.02792 11.864286 21.883707 0.006200888000000001 0.0034799776 0.0057769909999999996 0.004612937 0.0031941753999999998 0.2818339999999999 1.4953330000000005 0.008474941710868872 0.007110643858684372
HYDRA-0127 iDR3.HYDRA-0127.110577 163.33732295900455 -39.861721986442 20.542263000000002 1925 4.1234245000000005 12.0 3 19.299847 18.943258 18.703325 18.616776 18.342201 18.314173 18.079435 17.830776 17.491962 17.616352 17.448807000000002 17.413803 0.033938754 0.03958627 0.051180712999999996 0.04406273 0.035808004 0.014018048 0.02475524 0.009634166 0.009379992 0.009629851 0.016324852 0.012518778000000001 0.21442400000000106 0.3388139999999993 0.013621717395312422 0.013446241275375807
HYDRA-0131 iDR3.HYDRA-0131.108279 154.03876114409366 -41.31879762309155 23.860249 325 4.1955566 12.0 0 19.12278 18.685364 18.861263 18.381870000000003 18.240935999999998 17.946410999999998 17.627632000000002 17.395817 16.973091 17.181782000000002 17.088593 16.978022 0.040391505 0.04360895 0.07320958400000001 0.046257954000000004 0.04070857 0.013679667 0.0224924 0.008544263 0.0077626514 0.008277653000000001 0.014618326999999999 0.011104992 0.2140349999999991 0.4227260000000008 0.01189638471980366 0.011543967557607348
HYDRA-0132 iDR3.HYDRA-0132.046470 156.99843446252984 -42.040173674734966 16.133884 415 3.9484208 12.0 3 19.372978 18.96518 18.997717 18.525710999999998 18.418781 18.158026 17.931366 17.72221 17.243134 17.302992 17.286678 17.117805 0.04627619 0.054412074000000005 0.079851 0.04992666 0.045412045 0.014506758 0.025908949 0.009897048 0.007366310300000001 0.00772048 0.012975998999999998 0.010574283 0.41921800000000076 0.47907599999999917 0.012552185887115598 0.012337507306996422
HYDRA-0132 iDR3.HYDRA-0132.059743 156.60949561110598 -41.87883879553581 12.685044 454 3.3374608 12.0 2 20.510876 20.044615 19.706257 19.290453 19.012539 18.50281 18.186692999999998 17.776588 17.281933 17.32799 17.24509 17.079288000000002 0.11484592 0.12804009 0.14333709 0.088270284 0.07010639 0.018036865 0.030704292999999997 0.010343735 0.007626386 0.0078878505 0.012656601000000002 0.010317173 0.4485980000000005 0.4946550000000016 0.013008114362219271 0.01285124963461612
HYDRA-0140 iDR3.HYDRA-0140.052198 156.86922718502774 -43.116750718567374 11.522105 265 4.371102 12.0 3 19.260579999999997 18.886053 18.675783 18.266825 17.495296 17.203777 16.977322 17.409325 17.140125 18.067532 17.330832 18.73943 0.035113357000000005 0.039301243 0.0637 0.046478665999999995 0.042160075 0.014509836000000002 0.02505628 0.0147508485 0.015063564 0.028524012999999997 0.030084675 0.08651628 -0.6582070000000009 0.2691999999999979 0.03211240958094115 0.0210831328756437
HYDRA-0140 iDR3.HYDRA-0140.071182 155.74810048793466 -42.82746318744498 34.005726 3292 4.2914414 12.0 3 19.14663 18.753609 18.606297 18.459152 17.992437 17.725166 17.490913 17.145763 16.772125 16.938978 16.774832 16.696423 0.033486400000000006 0.037027065 0.06269355 0.053732235 0.062943764 0.021688681 0.037099883 0.012524028999999999 0.011945371000000002 0.012001411000000002 0.019889323 0.015494117 0.206785 0.3736379999999997 0.0173460418650412 0.017307316103904787
HYDRA-0140 iDR3.HYDRA-0140.073355 156.50008046052181 -42.76733528414803 279.46837999999997 4173 7.386682 12.0 3 20.395681 20.430135999999997 20.098945999999998 19.355488 17.985352 17.120783 17.074228 16.07188 15.712451000000001 15.703610999999999 15.609789000000001 15.425932999999999 0.08636275 0.13409491 0.20160408 0.10442604 0.06214216 0.01375045 0.02701345 0.0061106416 0.0060572643 0.005185788 0.0087026125 0.006077313000000001 0.3682690000000015 0.35942899999999867 0.00801450796646897 0.008604091559467801
HYDRA-0141 iDR3.HYDRA-0141.035010 157.273310382508 -43.849756969708785 775.3886 37637 3.3312104 12.0 19 19.212418 18.865082 18.67574 18.561241 18.342337 18.105946 17.971933 17.518435999999998 17.03193 17.082611 16.780874 16.753967000000003 0.04562925 0.05140834 0.06787859 0.05546335 0.046875745 0.015089904 0.02683765 0.008897203000000001 0.008261664 0.007999596 0.01320581 0.009512692 0.4358249999999977 0.48650599999999855 0.011964687935187655 0.01214147080349432
HYDRA-0141 iDR3.HYDRA-0141.074517 158.32248528920695 -43.07862690646628 43.808516999999995 1950 4.3309809999999995 12.0 3 19.290485 18.857183 18.727737 18.767657999999997 18.45361 18.330833 18.245497 17.884777 17.514591 17.619923 17.39501 17.388039000000003 0.04987661 0.052826513 0.07290959 0.06367347 0.050139036 0.017145079 0.031632885 0.011070001000000001 0.010872784 0.011091386000000002 0.019829605 0.014678125 0.2648539999999997 0.37018600000000035 0.01567047432405915 0.015516518747794462
HYDRA-0142 iDR3.HYDRA-0142.007038 160.73762105707308 -43.845424379784326 21.168516 280 3.1599357000000006 12.0 2 16.449394 16.032984 15.907335 15.269803 15.203496 14.958732999999999 14.71611 16.673845 14.318173999999999 17.942833 14.169412 17.507395000000002 0.007849379 0.008769229 0.011416873999999999 0.007533270999999999 0.007056803 0.002693635 0.0045675229999999995 0.0053158747 0.0020596882999999997 0.014038331999999999 0.0029330775 0.01746801 -1.2689880000000002 2.355671000000001 0.015011105527852505 0.005700950773270804
HYDRA-0142 iDR3.HYDRA-0142.030560 158.88882995433642 -43.62414513616379 194.8315 1092 6.5506053 12.0 3 18.819668 18.563343 18.660764999999998 18.061234 18.038470999999998 17.812023 17.657682 17.546877 16.90394 17.396606 17.143383 17.184175 0.02890911 0.034663904 0.05466013 0.033428777 0.031861257000000004 0.011154062 0.020251598 0.008650171 0.007437343199999999 0.009661521 0.016494237 0.013464378 0.15027100000000004 0.6429369999999999 0.012968054841134887 0.011407871501898469
HYDRA-D-0001 iDR3.HYDRA-D-0001.026210 158.72379963689147 -35.05099134211767 29.602371 1347 3.1507578 12.0 3 20.18416 20.11484 19.753319 19.127354 19.068367 18.72222 18.535164 18.316792 17.980675 18.211811 18.029709 18.001675 0.04807334 0.07559748 0.09717592 0.046708167 0.042643968 0.010665658 0.022605607000000003 0.007865671 0.0077323685 0.008902914 0.016388596999999998 0.012551124 0.10498099999999866 0.336116999999998 0.011879842506179825 0.011029882270452084
HYDRA-D-0001 iDR3.HYDRA-D-0001.053345 159.16247667986624 -34.75611929855415 22.764767000000006 313 3.9278576 12.0 3 20.070848 19.68541 19.567541 19.381226 19.167873 19.105438 18.775005 18.612185 18.214993 18.39502 18.260275 18.141747 0.04373053 0.05260285 0.08277406 0.05790560700000001 0.04646378 0.013940953 0.027245209 0.009503367 0.008923762 0.010089817 0.019380959 0.013851236 0.21716500000000138 0.39719200000000043 0.013860677884944083 0.013036391853934622
HYDRA-D-0001 iDR3.HYDRA-D-0001.054755 159.15409723009876 -34.75232952260172 10.593924 417 4.2849565 12.0 3 19.8249 19.024157 19.23809 19.254108 19.253614 18.97476 18.18708 18.697433 17.44003 18.854015 18.77369 18.61597 0.035783388 0.030915227000000007 0.06268118 0.052123327 0.049897406 0.012725609 0.017612757 0.010083669 0.0055143265000000006 0.014291932 0.029447678 0.020464834 -0.15658200000000022 1.257403 0.017491132061538642 0.011492962074685675
HYDRA-D-0001 iDR3.HYDRA-D-0001.105135 158.42525076381247 -34.22844282953004 8.493932000000001 1171 4.390115 12.0 2 19.48553 18.878157 18.986519 18.7986 18.72821 18.582195 18.408901 18.138094 17.644223999999994 17.992098000000006 17.903406 17.832114999999995 0.028507398 0.028798368 0.053219378 0.036306154 0.03292512 0.009831621 0.020841002 0.0071013030000000015 0.006354558000000001 0.007704826999999998 0.014980292 0.011065263 0.14599599999999313 0.4938700000000047 0.010478208978529585 0.009529371000919894
HYDRA-D-0003 iDR3.HYDRA-D-0003.057002 158.22683549022443 -36.07769431455888 13.770260999999998 662 4.4142480000000015 12.0 3 19.506994 19.017899 19.037546 19.16655 19.242493 19.02046 18.52191 18.877186 18.145966 18.896091 18.830233 18.816513 0.030631736 0.03303557 0.05416597 0.051710386 0.048301637 0.01350824 0.022645118 0.012385402 0.0087253265 0.016394508999999998 0.032874417 0.028175917 -0.01890500000000017 0.7312199999999969 0.02054697320903215 0.01515023119405134
